 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21437766    22091431         3.2         3.5        0.94
10000000 / 1095696       0        strings        reverse           1           1    21424871    21963570         2.9         2.8        1.05
10000000 / 1095696       0        strings  reverse_front           1           1    21433651    22252152         3.1         3.3        0.94
10000000 / 1095696       0        strings   reverse_back           1           1    21428986    21661839         3.3         3.4        0.97
10000000 / 1095696       0        strings         sorted           7           6     1095695     1095695        54.7        55.8        0.98
10000000 / 1095696       0        strings reverse_sorted           1           1     7980429     9015072         4.5         3.0        1.53
     10 /      48       2       sawtooth          ident      124524      109906         186         182        48.9        42.6        1.15
     10 /      48       2       sawtooth        reverse      124763      108410         206         201        48.4        42.0        1.15
     10 /      48       2       sawtooth  reverse_front      123004      110511         196         192        47.8        42.8        1.12
     10 /      48       2       sawtooth   reverse_back      124289      105666         196         191        48.3        40.9        1.18
     10 /      48       2       sawtooth         sorted      192698      210417          47          47        76.1        82.2        0.93
     10 /      48       2       sawtooth reverse_sorted      153099      159875          49          71        60.1        62.3        0.96
     10 /      48       2       sawtooth         dither      120262       95513         186         182        46.8        37.4        1.25
     10 /      48       2           rand          ident       98162       84943         281         279        38.4        32.9        1.17
     10 /      48       2           rand        reverse      110524      101678         252         236        42.9        39.5        1.08
     10 /      48       2           rand  reverse_front      106875       96170         267         277        41.4        37.2        1.11
     10 /      48       2           rand   reverse_back      112550       94279         266         268        43.6        36.5        1.20
     10 /      48       2           rand         sorted      224027      206195          47          47        87.8        80.6        1.09
     10 /      48       2           rand reverse_sorted      199371      194552          47          47        77.9        76.0        1.03
     10 /      48       2           rand         dither      104857       93456         250         237        41.0        36.2        1.13
     10 /      48       2        stagger          ident      103087       93772         175         124        40.2        36.3        1.11
     10 /      48       2        stagger        reverse       64083       82557         140         124        25.3        32.0        0.79
     10 /      48       2        stagger  reverse_front       96467      101142         178         131        37.4        39.3        0.95
     10 /      48       2        stagger   reverse_back      124629       86074         136         154        48.7        33.4        1.46
     10 /      48       2        stagger         sorted      173809      158281          47          47        68.2        62.1        1.10
     10 /      48       2        stagger reverse_sorted      106199       77582         258         285        41.2        30.3        1.36
     10 /      48       2        stagger         dither       85865       74074         250         251        33.3        28.8        1.16
     10 /      48       2        plateau          ident      164022      158095          47          47        64.6        61.9        1.04
     10 /      48       2        plateau        reverse      136554      114589          49         107        53.4        44.6        1.20
     10 /      48       2        plateau  reverse_front      160390      116177          49         101        62.8        45.2        1.39
     10 /      48       2        plateau   reverse_back      152593      131101          47          47        59.6        51.2        1.16
     10 /      48       2        plateau         sorted      164869      150343          47          47        64.7        58.7        1.10
     10 /      48       2        plateau reverse_sorted      165382      153625          49         107        66.5        60.1        1.11
     10 /      48       2        plateau         dither      206818      175089          47          47        80.9        68.6        1.18
     10 /      48       2        shuffle          ident      109270      101756         152         146        42.9        39.4        1.09
     10 /      48       2        shuffle        reverse      120649       97243         278         262        46.8        37.6        1.24
     10 /      48       2        shuffle  reverse_front      130029      113441         238         216        50.5        44.0        1.15
     10 /      48       2        shuffle   reverse_back      115930      110867         191         191        45.0        43.0        1.05
     10 /      48       2        shuffle         sorted      204536      173111          47          47        80.0        67.5        1.18
     10 /      48       2        shuffle reverse_sorted      115305       96097         273         293        44.8        37.4        1.20
     10 /      48       2        shuffle         dither      113225       98106         264         256        43.9        38.0        1.16
     10 /      96       4       sawtooth          ident       56207       60896         506         537        43.7        47.2        0.93
     10 /      96       4       sawtooth        reverse       59257       33931         602         560        45.9        26.3        1.75
     10 /      96       4       sawtooth  reverse_front       57693       42913         554         544        44.9        33.3        1.35
     10 /      96       4       sawtooth   reverse_back       38683       41811         554         553        30.0        32.4        0.92
     10 /      96       4       sawtooth         sorted      187117      170302          95          95       151.3       134.2        1.13
     10 /      96       4       sawtooth reverse_sorted      153284       94759         100         191       120.4        73.8        1.63
     10 /      96       4       sawtooth         dither       60113       51082         506         537        47.1        39.5        1.19
     10 /      96       4           rand          ident       52118       42498         653         617        40.4        33.0        1.22
     10 /      96       4           rand        reverse       57243       46506         607         614        44.3        36.2        1.22
     10 /      96       4           rand  reverse_front       51461       34473         624         617        39.8        26.7        1.49
     10 /      96       4           rand   reverse_back       59843       47369         636         631        46.4        36.6        1.27
     10 /      96       4           rand         sorted      183508      196277          95          95       151.0       155.3        0.97
     10 /      96       4           rand reverse_sorted      175735      156224          95          95       138.8       122.9        1.13
     10 /      96       4           rand         dither       58429       48225         589         576        45.3        37.3        1.21
     10 /      96       4        stagger          ident       67952       72086         430         338        53.1        56.0        0.95
     10 /      96       4        stagger        reverse       69434       79148         385         319        54.0        61.6        0.88
     10 /      96       4        stagger  reverse_front       64434       83925         456         339        50.0        65.3        0.77
     10 /      96       4        stagger   reverse_back       75201       60765         359         339        58.5        47.2        1.24
     10 /      96       4        stagger         sorted      190119      185133          95          95       150.7       146.6        1.03
     10 /      96       4        stagger reverse_sorted      169677      172112          95          95       133.9       135.7        0.99
     10 /      96       4        stagger         dither       87656       96650         332         229        68.3        75.3        0.91
     10 /      96       4        plateau          ident      139993      160306          95          95       112.2       127.5        0.88
     10 /      96       4        plateau        reverse       78630      109250          97         207        61.1        95.5        0.64
     10 /      96       4        plateau  reverse_front      189242      128241          97         205       149.7       100.4        1.49
     10 /      96       4        plateau   reverse_back      193437      177859          95          95       153.0       140.7        1.09
     10 /      96       4        plateau         sorted      196689      183407          95          95       155.9       145.0        1.08
     10 /      96       4        plateau reverse_sorted      171017      145903          97         207       135.1       114.9        1.18
     10 /      96       4        plateau         dither      188075      184113          95          95       148.9       145.6        1.02
     10 /      96       4        shuffle          ident       76088       75545         387         354        59.3        58.8        1.01
     10 /      96       4        shuffle        reverse       67217       56238         643         548        52.2        43.6        1.20
     10 /      96       4        shuffle  reverse_front       71424       62424         502         462        55.5        48.4        1.15
     10 /      96       4        shuffle   reverse_back       66306       81367         528         418        51.6        63.2        0.82
     10 /      96       4        shuffle         sorted      170559      154162          95          95       136.3       121.4        1.12
     10 /      96       4        shuffle reverse_sorted       88513       72882         372         405        69.0        56.9        1.21
     10 /      96       4        shuffle         dither       55327       43025         600         590        42.9        33.4        1.29
     10 /      46       6       sawtooth          ident       92933       75702         227         220        34.9        28.1        1.24
     10 /      46       6       sawtooth        reverse      104061       90593         238         229        38.8        33.6        1.16
     10 /      46       6       sawtooth  reverse_front      107036       85453         243         238        39.7        31.8        1.25
     10 /      46       6       sawtooth   reverse_back       69936       64172         221         227        26.0        23.1        1.12
     10 /      46       6       sawtooth         sorted      150189      175429          45          45        56.4        63.7        0.89
     10 /      46       6       sawtooth reverse_sorted      106496       82322         226         224        39.6        30.6        1.29
     10 /      46       6       sawtooth         dither       79538       94053         202         225        29.6        34.9        0.85
     10 /      46       6           rand          ident       92374       88092         239         210        34.6        32.6        1.06
     10 /      46       6           rand        reverse      113563      102489         248         221        42.1        38.0        1.11
     10 /      46       6           rand  reverse_front      120171      101676         225         226        44.6        37.7        1.18
     10 /      46       6           rand   reverse_back      117780      104703         262         224        43.7        38.8        1.13
     10 /      46       6           rand         sorted      218985      217821          45          45        81.9        81.4        1.01
     10 /      46       6           rand reverse_sorted      185996      205604          45          45        69.4        77.9        0.89
     10 /      46       6           rand         dither      114745       86589         234         225        42.6        32.1        1.33
     10 /      46       6        stagger          ident      106734       89369         242         231        39.9        33.1        1.21
     10 /      46       6        stagger        reverse      102380       91216         244         227        38.0        33.8        1.12
     10 /      46       6        stagger  reverse_front      117836       98411         242         242        43.7        36.5        1.20
     10 /      46       6        stagger   reverse_back      100711      106400         244         222        37.3        39.5        0.95
     10 /      46       6        stagger         sorted      221135      205809          45          45        82.8        76.9        1.08
     10 /      46       6        stagger reverse_sorted      201552      212033          45          45        75.3        79.2        0.95
     10 /      46       6        stagger         dither      101597      104658         225         238        37.7        38.8        0.97
