 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21563837    22091431         3.0         2.9        1.01
10000000 / 1095696       0        strings        reverse           1           1    21552457    21963570         2.9         3.0        0.98
10000000 / 1095696       0        strings  reverse_front           1           1    21560768    22252152         2.6         2.8        0.94
10000000 / 1095696       0        strings   reverse_back           1           1    21555275    21661839         3.2         3.3        0.99
10000000 / 1095696       0        strings         sorted           6           6     1095695     1095695        54.8        50.0        1.10
10000000 / 1095696       0        strings reverse_sorted           1           1     7896114     9015072         4.2         3.9        1.10
     10 /      48       2       sawtooth          ident      147497      115687         181         182        57.0        44.7        1.28
     10 /      48       2       sawtooth        reverse      142945      124717         201         201        55.2        48.1        1.15
     10 /      48       2       sawtooth  reverse_front      145037      127112         191         192        56.0        49.0        1.14
     10 /      48       2       sawtooth   reverse_back      149917      126711         191         191        57.9        48.9        1.18
     10 /      48       2       sawtooth         sorted      218471      214145          47          47        84.6        84.3        1.00
     10 /      48       2       sawtooth reverse_sorted      202062      189365          49          71        77.0        73.3        1.05
     10 /      48       2       sawtooth         dither      118465       97687         181         182        45.7        37.8        1.21
     10 /      48       2           rand          ident      116451      102574         253         266        44.9        39.5        1.14
     10 /      48       2           rand        reverse      100477      105221         281         250        39.1        40.6        0.96
     10 /      48       2           rand  reverse_front      126245      107253         260         271        48.7        41.4        1.18
     10 /      48       2           rand   reverse_back      121207      112175         274         264        47.2        43.2        1.09
     10 /      48       2           rand         sorted      220964      209517          47          47        85.8        81.1        1.06
     10 /      48       2           rand reverse_sorted      202614      205675          47          47        76.3        79.7        0.96
     10 /      48       2           rand         dither      131905       92690         225         240        51.0        35.7        1.43
     10 /      48       2        stagger          ident      137617      140980         178         124        53.1        54.4        0.98
     10 /      48       2        stagger        reverse      149082      151228         142         124        57.6        58.4        0.99
     10 /      48       2        stagger  reverse_front      135567      133901         181         131        52.3        51.7        1.01
     10 /      48       2        stagger   reverse_back      146124      137086         138         154        56.4        52.9        1.07
     10 /      48       2        stagger         sorted      185968      216306          47          47        72.0        83.8        0.86
     10 /      48       2        stagger reverse_sorted      148234       96026         258         285        57.2        37.3        1.53
     10 /      48       2        stagger         dither      132355      110717         253         251        51.1        42.7        1.20
     10 /      48       2        plateau          ident      192232      180431          47          47        74.4        69.8        1.07
     10 /      48       2        plateau        reverse      158115      130614          49         107        61.1        50.5        1.21
     10 /      48       2        plateau  reverse_front      192979      149414          49         101        74.8        57.8        1.29
