 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21747970    22091431         3.2         3.5        0.91
10000000 / 1095696       0        strings        reverse           1           1    21736615    21963570         3.4         3.6        0.94
10000000 / 1095696       0        strings  reverse_front           1           1    21744720    22252152         3.3         3.6        0.94
10000000 / 1095696       0        strings   reverse_back           1           1    21739593    21661839         3.3         3.6        0.92
10000000 / 1095696       0        strings         sorted           7           6     1095695     1095695        62.0        52.0        1.19
10000000 / 1095696       0        strings reverse_sorted           2           1     3232686     9015072        15.1         5.0        3.05
     10 /      48       2       sawtooth          ident      154273      104722         181         182        59.7        40.4        1.48
     10 /      48       2       sawtooth        reverse      154003      129130         201         201        59.6        49.9        1.19
     10 /      48       2       sawtooth  reverse_front      149649      132874         191         192        57.9        51.4        1.13
     10 /      48       2       sawtooth   reverse_back      164292      130689         191         191        63.5        50.5        1.26
     10 /      48       2       sawtooth         sorted      209289      225579          47          47        81.1        87.5        0.93
     10 /      48       2       sawtooth reverse_sorted      201994      161292          49          71        78.3        62.4        1.25
     10 /      48       2       sawtooth         dither      150746      111149         181         182        58.3        43.1        1.35
     10 /      48       2           rand          ident      129830      110878         275         246        50.1        42.8        1.17
     10 /      48       2           rand        reverse      132756      111526         277         279        51.3        43.0        1.19
     10 /      48       2           rand  reverse_front      131765      118775         267         255        50.9        45.9        1.11
     10 /      48       2           rand   reverse_back      125909      120413         285         240        48.8        46.5        1.05
     10 /      48       2           rand         sorted      232471      216944          47          47        90.2        84.2        1.07
     10 /      48       2           rand reverse_sorted      223440      220180          47          47        86.6        85.4        1.01
     10 /      48       2           rand         dither      122254      122766         258         231        47.2        47.6        0.99
     10 /      48       2        stagger          ident      149301      149553         180         124        57.8        57.8        1.00
     10 /      48       2        stagger        reverse      148500      145992         149         124        57.6        56.4        1.02
     10 /      48       2        stagger  reverse_front      140603      152939         187         131        54.3        59.1        0.92
     10 /      48       2        stagger   reverse_back      142864      140934         140         154        55.7        54.6        1.02
     10 /      48       2        stagger         sorted      189760      216589          47          47        73.5        84.1        0.87
     10 /      48       2        stagger reverse_sorted      172496      102322         258         285        66.8        39.5        1.69
     10 /      48       2        stagger         dither      140176      119065         255         251        54.2        46.0        1.18
     10 /      48       2        plateau          ident      233226      224740          47          47        90.5        87.2        1.04
     10 /      48       2        plateau        reverse      227583      168994          49         107        88.3        65.4        1.35
     10 /      48       2        plateau  reverse_front      229501      163187          49         101        89.0        63.2        1.41
