 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21563837    22091431         2.6         3.4        0.75
10000000 / 1095696       0        strings        reverse           1           1    21552457    21963570         2.9         3.0        0.97
10000000 / 1095696       0        strings  reverse_front           1           1    21560768    22252152         3.2         3.2        1.00
10000000 / 1095696       0        strings   reverse_back           1           1    21555275    21661839         3.1         3.3        0.93
10000000 / 1095696       0        strings         sorted           6           5     1095695     1095695        53.4        43.4        1.23
10000000 / 1095696       0        strings reverse_sorted           1           1     7896114     9015072         4.3         4.6        0.94
     10 /      48       2       sawtooth          ident      147242      126656         181         182        57.0        49.1        1.16
     10 /      48       2       sawtooth        reverse      146879      127608         201         201        56.8        49.3        1.15
     10 /      48       2       sawtooth  reverse_front      144464      129779         191         192        55.8        50.1        1.11
     10 /      48       2       sawtooth   reverse_back      138917      128432         191         191        53.7        49.6        1.08
     10 /      48       2       sawtooth         sorted      193258      209580          47          47        75.9        81.3        0.93
     10 /      48       2       sawtooth reverse_sorted      174439      133113          49          71        67.9        52.1        1.30
     10 /      48       2       sawtooth         dither      121668      106902         181         182        47.1        41.4        1.14
     10 /      48       2           rand          ident      113626       88562         270         246        43.9        34.2        1.28
     10 /      48       2           rand        reverse      120597      110683         272         279        46.6        42.7        1.09
     10 /      48       2           rand  reverse_front      125308      113732         262         255        48.4        43.9        1.10
     10 /      48       2           rand   reverse_back      131626      119088         280         240        50.8        46.0        1.11
     10 /      48       2           rand         sorted      226215      202881          47          47        87.8        78.7        1.12
     10 /      48       2           rand reverse_sorted      209501      201520          47          47        81.2        78.1        1.04
     10 /      48       2           rand         dither      102471      116354         253         231        39.7        44.9        0.88
     10 /      48       2        stagger          ident      113175       85084         178         124        43.7        32.2        1.36
     10 /      48       2        stagger        reverse      137809      135258         142         124        53.3        52.3        1.02
     10 /      48       2        stagger  reverse_front      135936      129726         181         131        52.5        50.1        1.05
     10 /      48       2        stagger   reverse_back      147857      117553         138         154        57.1        45.4        1.26
     10 /      48       2        stagger         sorted      229229      215948          47          47        89.0        83.5        1.06
     10 /      48       2        stagger reverse_sorted      172925      118065         258         285        66.9        45.6        1.47
     10 /      48       2        stagger         dither      132654      119495         253         251        51.2        46.1        1.11
     10 /      48       2        plateau          ident      220962      214974          47          47        85.7        83.4        1.03
     10 /      48       2        plateau        reverse      205738      171107          49         107        79.8        66.2        1.20
     10 /      48       2        plateau  reverse_front      220965      156272          49         101        85.7        60.4        1.42
     10 /      48       2        plateau   reverse_back      232203      212966          47          47        90.1        82.6        1.09
     10 /      48       2        plateau         sorted      220923      209809          47          47        85.9        81.4        1.06
     10 /      48       2        plateau reverse_sorted      219263      166676          49         107        85.1        64.5        1.32
     10 /      48       2        plateau         dither      205092      215564          47          47        79.5        83.5        0.95
     10 /      48       2        shuffle          ident      187252      149772         121         146        72.5        57.9        1.25
     10 /      48       2        shuffle        reverse      131215      120241         281         262        50.7        46.5        1.09
     10 /      48       2        shuffle  reverse_front      163746      118301         216         216        63.3        45.7        1.39
     10 /      48       2        shuffle   reverse_back      163368      137643         169         191        63.2        53.2        1.19
     10 /      48       2        shuffle         sorted      224692      210842          47          47        87.2        81.7        1.07
     10 /      48       2        shuffle reverse_sorted      169780      119002         273         293        65.7        45.9        1.43
     10 /      48       2        shuffle         dither       90886      109346         267         256        35.1        42.3        0.83
     10 /      96       4       sawtooth          ident       77166       56030         505         537        59.6        43.3        1.38
     10 /      96       4       sawtooth        reverse       74345       61061         601         560        57.4        47.1        1.22
     10 /      96       4       sawtooth  reverse_front       73477       65282         553         544        56.8        50.4        1.13
     10 /      96       4       sawtooth   reverse_back       81939       64556         553         553        63.3        49.8        1.27
     10 /      96       4       sawtooth         sorted      218934      193497          95          95       171.3       150.9        1.14
     10 /      96       4       sawtooth reverse_sorted      186447      128485         100         191       145.9        99.8        1.46
     10 /      96       4       sawtooth         dither       34620       25243         505         537        26.7        19.5        1.37
     10 /      96       4           rand          ident       37419       17184         664         609        28.9        12.9        2.25
     10 /      96       4           rand        reverse       71145       46018         626         616        55.0        35.5        1.55
