 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21682436    22091431         5.1         5.3        0.97
10000000 / 1095696       0        strings        reverse           1           1    21671080    21963570         5.2         5.5        0.94
10000000 / 1095696       0        strings  reverse_front           1           1    21679185    22252152         5.1         5.3        0.97
10000000 / 1095696       0        strings   reverse_back           1           1    21674059    21661839         5.2         5.4        0.96
10000000 / 1095696       0        strings         sorted          17          16     1095695     1095695       161.0       154.2        1.04
10000000 / 1095696       0        strings reverse_sorted           3           2     3215383     9015072        24.1        12.0        2.02
     10 /      48       2       sawtooth          ident      560577      283436         178         182       218.3       109.7        1.99
     10 /      48       2       sawtooth        reverse      537046      357441         198         201       209.0       138.6        1.51
     10 /      48       2       sawtooth  reverse_front      553594      380897         188         192       215.7       147.7        1.46
     10 /      48       2       sawtooth   reverse_back      558988      377688         188         191       217.7       146.5        1.49
     10 /      48       2       sawtooth         sorted     2424948     1791395          47          47       991.8       720.3        1.38
     10 /      48       2       sawtooth reverse_sorted     2116091      972306          49          71       857.9       382.7        2.24
     10 /      48       2       sawtooth         dither      571609      388963         178         182       222.9       151.2        1.47
     10 /      48       2           rand          ident      388381      287416         258         266       150.8       111.2        1.36
     10 /      48       2           rand        reverse      370032      312715         286         250       143.4       121.1        1.18
     10 /      48       2           rand  reverse_front      381194      299820         265         271       147.8       116.2        1.27
     10 /      48       2           rand   reverse_back      375936      300803         279         264       145.7       116.4        1.25
     10 /      48       2           rand         sorted     2432974     1794836          47          47       995.1       721.5        1.38
     10 /      48       2           rand reverse_sorted     1921908     1683458          47          47       775.2       674.9        1.15
     10 /      48       2           rand         dither      373566      329238         230         240       144.8       127.5        1.14
     10 /      48       2        stagger          ident      311060      386879         178         124       121.6       152.0        0.80
     10 /      48       2        stagger        reverse      480316      455748         147         124       186.7       177.1        1.05
     10 /      48       2        stagger  reverse_front      408978      471963         184         131       158.7       183.6        0.86
     10 /      48       2        stagger   reverse_back      531421      451308         139         154       206.8       175.3        1.18
     10 /      48       2        stagger         sorted     2445739     1829786          47          47      1000.3       736.3        1.36
     10 /      48       2        stagger reverse_sorted      681547      342045         258         285       267.9       132.5        2.02
     10 /      48       2        stagger         dither      415380      262289         252         251       161.2       101.4        1.59
     10 /      48       2        plateau          ident     2476994     1803422          47          47      1013.8       725.1        1.40
     10 /      48       2        plateau        reverse     1874509      737029          49         107       755.1       288.3        2.62
     10 /      48       2        plateau  reverse_front     1944775      677700          49         101       785.0       264.7        2.97
     10 /      48       2        plateau   reverse_back     2458321     1822948          47          47      1005.7       733.6        1.37
     10 /      48       2        plateau         sorted     2463404     1823298          47          47      1007.9       733.5        1.37
     10 /      48       2        plateau reverse_sorted     1868968      737606          49         107       752.8       288.6        2.61
     10 /      48       2        plateau         dither     2462168     1827084          47          47      1007.5       735.3        1.37
     10 /      48       2        shuffle          ident      876531      512781         127         146       344.3       199.5        1.73
     10 /      48       2        shuffle        reverse      536792      340535         255         262       211.5       131.9        1.60
     10 /      48       2        shuffle  reverse_front      657541      384375         213         216       256.7       149.1        1.72
     10 /      48       2        shuffle   reverse_back      733709      411644         167         191       287.1       159.7        1.80
     10 /      48       2        shuffle         sorted     2465288     1816630          47          47      1008.7       730.7        1.38
     10 /      48       2        shuffle reverse_sorted      626213      347154         273         293       244.6       134.5        1.82
     10 /      48       2        shuffle         dither      407029      308388         268         256       157.9       119.3        1.32
     10 /      96       4       sawtooth          ident      183514      137783         505         537       142.1       106.5        1.33
     10 /      96       4       sawtooth        reverse      165090      134338         601         560       127.7       103.8        1.23
     10 /      96       4       sawtooth  reverse_front      175155      138817         553         544       135.6       107.3        1.26
     10 /      96       4       sawtooth   reverse_back      176000      138290         553         553       136.2       106.9        1.27
     10 /      96       4       sawtooth         sorted     1417670     1040984          95          95      1172.5       838.4        1.40
     10 /      96       4       sawtooth reverse_sorted     1034623      350299         100         191       833.0       273.3        3.05
     10 /      96       4       sawtooth         dither      183764      138683         505         537       142.3       107.2        1.33
     10 /      96       4           rand          ident      146499      127223         657         606       113.3        98.3        1.15
     10 /      96       4           rand        reverse      148812      130235         637         588       115.1       100.6        1.14
     10 /      96       4           rand  reverse_front      150252      128040         611         600       116.2        98.9        1.17
     10 /      96       4           rand   reverse_back      145989      127537         683         601       112.9        98.5        1.15
     10 /      96       4           rand         sorted     1491782     1043966          95          95      1227.3       840.9        1.46
     10 /      96       4           rand reverse_sorted     1145617      900351          95          95       927.6       720.4        1.29
     10 /      96       4           rand         dither      152091      130498         655         582       117.6       100.8        1.17
     10 /      96       4        stagger          ident      176664      192041         442         338       136.8       148.8        0.92
     10 /      96       4        stagger        reverse      178520      206419         401         319       138.2       160.0        0.86
     10 /      96       4        stagger  reverse_front      168339      193960         471         339       130.3       150.3        0.87
     10 /      96       4        stagger   reverse_back      188530      192988         372         339       146.0       149.5        0.98
     10 /      96       4        stagger         sorted     1484701     1045900          95          95      1221.0       843.9        1.45
     10 /      96       4        stagger reverse_sorted     1136530      896215          95          95       919.4       716.9        1.28
     10 /      96       4        stagger         dither      303635      294023         304         229       236.4       228.8        1.03
     10 /      96       4        plateau          ident     1497492     1041283          95          95      1232.3       838.6        1.47
     10 /      96       4        plateau        reverse     1269889      418375          97         207      1033.8       327.4        3.16
     10 /      96       4        plateau  reverse_front     1197250      384658          97         205       971.3       300.6        3.23
     10 /      96       4        plateau   reverse_back     1392613     1039093          95          95      1150.8       836.8        1.38
     10 /      96       4        plateau         sorted     1451180      932317          95          95      1191.6       748.0        1.59
     10 /      96       4        plateau reverse_sorted     1239008      413348          97         207      1006.7       323.4        3.11
     10 /      96       4        plateau         dither     1498488     1041628          95          95      1233.3       839.3        1.47
     10 /      96       4        shuffle          ident      300064      207890         348         354       233.6       161.2        1.45
     10 /      96       4        shuffle        reverse      218948      147681         607         548       169.8       114.2        1.49
     10 /      96       4        shuffle  reverse_front      260450      168672         466         462       202.3       130.5        1.55
     10 /      96       4        shuffle   reverse_back      254301      197625         489         418       197.5       153.1        1.29
     10 /      96       4        shuffle         sorted     1470218     1047063          95          95      1208.3       843.8        1.43
     10 /      96       4        shuffle reverse_sorted      363390      234614         372         405       283.7       182.1        1.56
     10 /      96       4        shuffle         dither      163724      129337         607         590       126.7        99.9        1.27
     10 /      46       6       sawtooth          ident      420256      337064         232         220       156.3       125.1        1.25
     10 /      46       6       sawtooth        reverse      420629      324042         243         229       156.4       120.2        1.30
     10 /      46       6       sawtooth  reverse_front      421462      326554         248         238       156.7       121.2        1.29
     10 /      46       6       sawtooth   reverse_back      443232      328913         226         227       164.9       122.0        1.35
     10 /      46       6       sawtooth         sorted     2513904     1843158          45          45       987.0       711.0        1.39
     10 /      46       6       sawtooth reverse_sorted      652434      368283         209         224       244.1       136.8        1.78
     10 /      46       6       sawtooth         dither      481931      329302         201         225       179.5       122.2        1.47
     10 /      46       6           rand          ident      403772      313970         272         257       150.1       116.5        1.29
     10 /      46       6           rand        reverse      429457      324367         237         247       159.8       120.3        1.33
     10 /      46       6           rand  reverse_front      332071      300639         270         257       123.5       111.5        1.11
     10 /      46       6           rand   reverse_back      423916      295487         239         244       157.7       109.6        1.44
