 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21682436    22091431         5.1         5.4        0.94
10000000 / 1095696       0        strings        reverse           1           1    21671080    21963570         5.1         5.3        0.96
10000000 / 1095696       0        strings  reverse_front           1           1    21679185    22252152         5.1         5.4        0.95
10000000 / 1095696       0        strings   reverse_back           1           1    21674059    21661839         5.1         5.5        0.94
10000000 / 1095696       0        strings         sorted          16          12     1095695     1095695       153.2       111.9        1.37
10000000 / 1095696       0        strings reverse_sorted           3           2     3215383     9015072        24.6        11.6        2.12
     10 /      48       2       sawtooth          ident      547690      398124         178         182       215.1       155.7        1.38
     10 /      48       2       sawtooth        reverse      517639      375553         198         201       203.2       146.6        1.39
     10 /      48       2       sawtooth  reverse_front      537783      391660         188         192       211.2       153.0        1.38
     10 /      48       2       sawtooth   reverse_back      539488      386290         188         191       212.0       150.7        1.41
     10 /      48       2       sawtooth         sorted     2388516     1746410          47          47      1020.9       723.6        1.41
     10 /      48       2       sawtooth reverse_sorted     1974832      966860          49          71       825.6       387.4        2.13
     10 /      48       2       sawtooth         dither      546858      402808         178         182       214.8       157.3        1.37
     10 /      48       2           rand          ident      368571      317307         272         246       143.7       123.5        1.16
     10 /      48       2           rand        reverse      372168      303232         274         279       145.3       117.9        1.23
     10 /      48       2           rand  reverse_front      379148      317022         264         255       148.0       123.3        1.20
     10 /      48       2           rand   reverse_back      372080      311498         282         240       145.1       121.2        1.20
     10 /      48       2           rand         sorted     2402296     1740682          47          47      1026.8       720.2        1.43
     10 /      48       2           rand reverse_sorted     2040418     1585408          47          47       859.6       651.2        1.32
     10 /      48       2           rand         dither      387590      322902         255         231       151.3       125.8        1.20
     10 /      48       2        stagger          ident      484416      513971         178         124       190.0       201.6        0.94
     10 /      48       2        stagger        reverse      473271      482074         147         124       185.6       189.6        0.98
     10 /      48       2        stagger  reverse_front      440973      343690         184         131       172.7       133.9        1.29
     10 /      48       2        stagger   reverse_back      535529      428610         139         154       210.3       167.6        1.25
     10 /      48       2        stagger         sorted     2391441     1760299          47          47      1020.1       731.2        1.40
     10 /      48       2        stagger reverse_sorted      649987      343740         258         285       256.9       134.2        1.91
     10 /      48       2        stagger         dither      398970      326192         252         251       155.8       127.1        1.22
     10 /      48       2        plateau          ident     2393007     1749051          47          47      1023.3       726.4        1.41
     10 /      48       2        plateau        reverse     1967340      731303          49         107       822.9       289.5        2.84
     10 /      48       2        plateau  reverse_front     1894038      679179          49         101       789.0       268.7        2.94
     10 /      48       2        plateau   reverse_back     2396512     1750545          47          47      1021.3       724.4        1.41
     10 /      48       2        plateau         sorted     2404299     1727626          47          47      1025.2       714.3        1.44
