 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21437766    22091431         5.2         5.4        0.97
10000000 / 1095696       0        strings        reverse           1           1    21424871    21963570         5.1         4.9        1.05
10000000 / 1095696       0        strings  reverse_front           1           1    21433651    22252152         5.2         5.3        0.98
10000000 / 1095696       0        strings   reverse_back           1           1    21428986    21661839         5.2         5.5        0.95
10000000 / 1095696       0        strings         sorted          17          16     1095695     1095695       158.9       150.9        1.05
10000000 / 1095696       0        strings reverse_sorted           2           2     7980429     9015072         9.7        11.7        0.83
     10 /      48       2       sawtooth          ident      350840      289515         186         182       138.4       113.7        1.22
     10 /      48       2       sawtooth        reverse      329258      283210         206         201       129.8       111.4        1.17
     10 /      48       2       sawtooth  reverse_front      339529      286497         196         192       134.0       112.5        1.19
     10 /      48       2       sawtooth   reverse_back      334484      288855         196         191       131.9       113.5        1.16
     10 /      48       2       sawtooth         sorted     1725765     1544362          47          47       766.0       673.1        1.14
     10 /      48       2       sawtooth reverse_sorted     1151350      764393          49          71       485.5       337.5        1.44
     10 /      48       2       sawtooth         dither      347462      297275         186         182       137.5       116.8        1.18
     10 /      48       2           rand          ident      265296      226693         281         279       104.0        88.6        1.17
     10 /      48       2           rand        reverse      275017      246964         252         236       107.9        96.7        1.12
     10 /      48       2           rand  reverse_front      272246      219116         267         277       106.8        85.6        1.25
     10 /      48       2           rand   reverse_back      270400      234714         266         268       106.1        91.8        1.16
     10 /      48       2           rand         sorted     1756062     1551902          47          47       780.2       676.9        1.15
     10 /      48       2           rand reverse_sorted     1529796     1303559          47          47       666.9       557.6        1.20
     10 /      48       2           rand         dither      276844      238341         250         237       108.6        93.2        1.17
     10 /      48       2        stagger          ident      377672      415374         175         124       149.5       165.4        0.90
     10 /      48       2        stagger        reverse      393467      382746         140         124       155.8       151.4        1.03
     10 /      48       2        stagger  reverse_front      338130      508738         178         131       133.3       203.3        0.66
     10 /      48       2        stagger   reverse_back      469616      407404         136         154       187.2       161.5        1.16
     10 /      48       2        stagger         sorted     1784765     1539549          47          47       797.2       672.6        1.19
     10 /      48       2        stagger reverse_sorted      420242      251957         258         285       166.8        98.7        1.69
     10 /      48       2        stagger         dither      281792      240349         250         251       110.7        94.1        1.18
     10 /      48       2        plateau          ident     1774552     1534782          47          47       789.7       669.7        1.18
     10 /      48       2        plateau        reverse     1454337      760706          49         107       641.5       310.3        2.07
     10 /      48       2        plateau  reverse_front     1447199      600685          49         101       626.2       241.8        2.59
     10 /      48       2        plateau   reverse_back     1443913     1544799          47          47       637.2       673.3        0.95
     10 /      48       2        plateau         sorted     1784225     1493941          47          47       794.8       647.9        1.23
     10 /      48       2        plateau reverse_sorted     1449472      786553          49         107       626.2       321.7        1.95
     10 /      48       2        plateau         dither     1775836     1506679          47          47       792.6       656.0        1.21
     10 /      48       2        shuffle          ident      422501      383899         152         146       167.7       151.9        1.10
     10 /      48       2        shuffle        reverse      306594      250307         278         262       120.6        98.2        1.23
     10 /      48       2        shuffle  reverse_front      339521      292511         238         216       134.0       114.9        1.17
     10 /      48       2        shuffle   reverse_back      373649      310828         191         191       147.9       122.3        1.21
     10 /      48       2        shuffle         sorted     1777443     1519644          47          47       791.9       662.5        1.20
     10 /      48       2        shuffle reverse_sorted      399747      253087         273         293       158.5        99.1        1.60
     10 /      48       2        shuffle         dither      281464      234393         264         256       110.5        91.7        1.21
     10 /      96       4       sawtooth          ident      127056      107197         506         537        99.4        83.6        1.19
     10 /      96       4       sawtooth        reverse      115832      102700         602         560        90.4        80.0        1.13
     10 /      96       4       sawtooth  reverse_front      122034      106972         554         544        95.4        83.4        1.14
     10 /      96       4       sawtooth   reverse_back      119783      104572         554         553        93.6        81.5        1.15
     10 /      96       4       sawtooth         sorted     1173467     1035542          95          95      1082.2       931.4        1.16
     10 /      96       4       sawtooth reverse_sorted      741724      290857         100         191       655.3       232.9        2.81
     10 /      96       4       sawtooth         dither      126371      104370         506         537        98.6        81.4        1.21
     10 /      96       4           rand          ident      105620       94480         653         617        82.3        73.7        1.12
     10 /      96       4           rand        reverse      108743       94407         607         614        84.9        73.5        1.15
     10 /      96       4           rand  reverse_front      108404       81265         624         617        84.5        63.2        1.34
     10 /      96       4           rand   reverse_back      108953       94191         636         631        85.0        73.3        1.16
     10 /      96       4           rand         sorted     1181808     1038090          95          95      1090.8       937.3        1.16
     10 /      96       4           rand reverse_sorted      958222      825652          95          95       852.8       717.6        1.19
     10 /      96       4           rand         dither      112434      102739         589         576        87.7        80.1        1.10
     10 /      96       4        stagger          ident      138752      149918         430         338       108.7       117.7        0.92
     10 /      96       4        stagger        reverse      143052      159085         385         319       112.1       125.0        0.90
     10 /      96       4        stagger  reverse_front      126715      193855         456         339        99.3       152.6        0.65
     10 /      96       4        stagger   reverse_back      161370      166838         359         339       126.8       130.9        0.97
     10 /      96       4        stagger         sorted     1183928     1037895          95          95      1094.8       933.9        1.17
     10 /      96       4        stagger reverse_sorted      957568      826907          95          95       850.6       721.0        1.18
     10 /      96       4        stagger         dither      190381      233503         332         229       150.2       185.7        0.81
     10 /      96       4        plateau          ident     1185657     1033407          95          95      1094.5       933.5        1.17
     10 /      96       4        plateau        reverse      939164      519737          97         207       831.3       430.9        1.93
     10 /      96       4        plateau  reverse_front      966204      372567          97         205       858.9       302.2        2.84
     10 /      96       4        plateau   reverse_back     1187157     1035302          95          95      1096.7       931.7        1.18
     10 /      96       4        plateau         sorted     1164506     1045531          95          95      1075.9       944.8        1.14
     10 /      96       4        plateau reverse_sorted      936021      524335          97         207       828.5       434.8        1.91
     10 /      96       4        plateau         dither      952603     1026761          95          95       945.4       921.8        1.03
     10 /      96       4        shuffle          ident      165722      156459         387         354       130.4       123.5        1.06
     10 /      96       4        shuffle        reverse      127422      112659         643         548        99.6        87.9        1.13
     10 /      96       4        shuffle  reverse_front      146380      129397         502         462       114.8       101.4        1.13
     10 /      96       4        shuffle   reverse_back      142334      179608         528         418       111.6       142.2        0.78
     10 /      96       4        shuffle         sorted     1186224     1040121          95          95      1094.4       936.2        1.17
     10 /      96       4        shuffle reverse_sorted      283983      175434         372         405       227.3       138.1        1.65
     10 /      96       4        shuffle         dither      116888      102044         600         590        91.3        79.6        1.15
     10 /      46       6       sawtooth          ident      305359      254468         227         220       115.1        95.5        1.21
     10 /      46       6       sawtooth        reverse      295388      247546         238         229       111.3        92.9        1.20
     10 /      46       6       sawtooth  reverse_front      294506      244927         243         238       110.9        91.9        1.21
     10 /      46       6       sawtooth   reverse_back      303200      255953         221         227       114.2        96.1        1.19
     10 /      46       6       sawtooth         sorted     1822715     1558525          45          45       781.5       651.7        1.20
     10 /      46       6       sawtooth reverse_sorted      354547      275283         226         224       134.2       103.5        1.30
     10 /      46       6       sawtooth         dither      319788      256005         202         225       120.8        96.1        1.26
     10 /      46       6           rand          ident      287967      263154         239         210       108.4        98.8        1.10
     10 /      46       6           rand        reverse      279191      244117         248         221       105.3        91.5        1.15
     10 /      46       6           rand  reverse_front      295087      246556         225         226       111.1        92.5        1.20
     10 /      46       6           rand   reverse_back      280148      258182         262         224       105.4        96.9        1.09
     10 /      46       6           rand         sorted     1823477     1575142          45          45       781.4       659.3        1.19
     10 /      46       6           rand reverse_sorted     1417308     1199350          45          45       585.3       491.0        1.19
     10 /      46       6           rand         dither      300474      254178         234         225       113.4        95.4        1.19
     10 /      46       6        stagger          ident      290132      258228         242         231       109.2        97.0        1.13
     10 /      46       6        stagger        reverse      285411      246167         244         227       107.4        92.4        1.16
     10 /      46       6        stagger  reverse_front      286733      240859         242         242       107.9        90.3        1.19
     10 /      46       6        stagger   reverse_back      288378      256628         244         222       108.5        96.3        1.13
     10 /      46       6        stagger         sorted     1823504     1573726          45          45       783.3       660.4        1.19
     10 /      46       6        stagger reverse_sorted     1530100     1317110          45          45       638.8       540.8        1.18
     10 /      46       6        stagger         dither      305793      252381         225         238       115.4        94.7        1.22
     10 /      46       6        plateau          ident     1821872     1568122          45          45       780.8       657.6        1.19
     10 /      46       6        plateau        reverse     1441345      831576          47         103       597.2       327.1        1.83
     10 /      46       6        plateau  reverse_front     1411368      613715          47         105       583.9       237.0        2.46
     10 /      46       6        plateau   reverse_back     1818264     1564188          45          45       778.3       655.3        1.19
     10 /      46       6        plateau         sorted     1818098     1556713          45          45       778.1       652.4        1.19
     10 /      46       6        plateau reverse_sorted     1430797      836103          47         103       592.6       329.0        1.80
     10 /      46       6        plateau         dither      452720      618395         130          88       172.6       239.0        0.72
     10 /      46       6        shuffle          ident      521436      423274         110         123       200.2       161.0        1.24
     10 /      46       6        shuffle        reverse      384834      313817         202         206       145.8       118.3        1.23
     10 /      46       6        shuffle  reverse_front      450142      500568         142         147       171.6       192.8        0.89
     10 /      46       6        shuffle   reverse_back      377109      330943         170         169       143.0       125.5        1.14
     10 /      46       6        shuffle         sorted     1825869     1558921          45          45       782.0       653.4        1.20
     10 /      46       6        shuffle reverse_sorted      687327      532334         140         153       267.2       204.3        1.31
     10 /      46       6        shuffle         dither      297624      257019         239         216       112.1        96.5        1.16
     10 /      34       8       sawtooth          ident      537310      429576         143         135       151.5       120.3        1.26
     10 /      34       8       sawtooth        reverse      451272      403259         183         124       126.9       112.8        1.12
     10 /      34       8       sawtooth  reverse_front      480655      404674         168         125       135.0       113.1        1.19
     10 /      34       8       sawtooth   reverse_back      492177      428356         158         128       138.4       119.9        1.15
     10 /      34       8       sawtooth         sorted     2062813     1733949          33          33       651.6       533.2        1.22
     10 /      34       8       sawtooth reverse_sorted      555198      438534         160         159       157.1       122.8        1.28
     10 /      34       8       sawtooth         dither      496584      394529         160         142       139.7       110.3        1.27
     10 /      34       8           rand          ident      479482      385043         160         152       134.7       107.5        1.25
     10 /      34       8           rand        reverse      507314      370937         161         160       143.0       103.4        1.38
     10 /      34       8           rand  reverse_front      492657      383703         162         147       138.5       107.1        1.29
     10 /      34       8           rand   reverse_back      491355      383964         159         151       138.3       107.2        1.29
     10 /      34       8           rand         sorted     2070680     1731039          33          33       655.1       533.7        1.23
     10 /      34       8           rand reverse_sorted     1791013     1487993          33          33       554.2       450.7        1.23
     10 /      34       8           rand         dither      501608      389620         154         144       141.3       109.1        1.29
     10 /      34       8        stagger          ident      516844      382022         144         152       145.7       106.6        1.37
     10 /      34       8        stagger        reverse      466328      365948         168         164       131.0       102.0        1.28
     10 /      34       8        stagger  reverse_front      486287      314557         156         157       136.7        87.4        1.56
     10 /      34       8        stagger   reverse_back      493831      378022         156         160       139.0       105.5        1.32
     10 /      34       8        stagger         sorted     2022902     1742858          33          33       637.7       538.5        1.18
     10 /      34       8        stagger reverse_sorted     1786126     1442861          33          33       554.0       436.1        1.27
     10 /      34       8        stagger         dither      497959      376504         155         157       140.0       105.0        1.33
     10 /      34       8        plateau          ident     2061372     1725627          33          33       651.2       532.4        1.22
     10 /      34       8        plateau        reverse     1604816     1040719          35          67       490.4       305.0        1.61
     10 /      34       8        plateau  reverse_front     1213589      685141          67          77       360.2       195.2        1.84
     10 /      34       8        plateau   reverse_back     2015718     1726173          33          33       634.7       532.4        1.19
     10 /      34       8        plateau         sorted     2053111     1712451          33          33       647.9       527.4        1.23
     10 /      34       8        plateau reverse_sorted     1601201     1039903          35          67       487.6       304.5        1.60
     10 /      34       8        plateau         dither      679007      750419          87          66       193.5       215.1        0.90
     10 /      34       8        shuffle          ident      669218      653520         105          78       190.8       185.9        1.03
     10 /      34       8        shuffle        reverse      492175      552996         183         138       138.5       156.1        0.89
     10 /      34       8        shuffle  reverse_front      544817      497213         148          92       153.7       139.9        1.10
     10 /      34       8        shuffle   reverse_back      591590      564402         140         109       167.4       159.5        1.05
     10 /      34       8        shuffle         sorted     2057776     1725399          33          33       649.3       533.5        1.22
     10 /      34       8        shuffle reverse_sorted      973895      806694          90          93       283.6       233.0        1.22
     10 /      34       8        shuffle         dither      497876      390767         156         151       140.6       109.1        1.29
     10 /      75      10       sawtooth          ident      177224      117695         401         450       108.6        71.6        1.52
     10 /      75      10       sawtooth        reverse      179162      162783         384         282       109.8        99.6        1.10
     10 /      75      10       sawtooth  reverse_front      174959      152946         420         375       107.2        93.5        1.15
     10 /      75      10       sawtooth   reverse_back      183119      144121         363         437       112.4        88.0        1.28
     10 /      75      10       sawtooth         sorted     1379308     1236498          74          74       994.2       874.1        1.14
     10 /      75      10       sawtooth reverse_sorted      226268      183534         354         354       139.5       112.6        1.24
     10 /      75      10       sawtooth         dither      185496      160084         401         345       114.0        97.9        1.16
     10 /      75      10           rand          ident      177557      138072         407         432       109.0        84.3        1.29
     10 /      75      10           rand        reverse      171922      138795         437         437       105.5        84.7        1.25
     10 /      75      10           rand  reverse_front      177492      139074         416         422       108.8        84.9        1.28
     10 /      75      10           rand   reverse_back      174082      143159         420         420       106.7        87.4        1.22
