 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21437766    22091431         5.3         5.4        0.98
10000000 / 1095696       0        strings        reverse           1           1    21424871    21963570         5.2         5.4        0.97
10000000 / 1095696       0        strings  reverse_front           1           1    21433651    22252152         5.3         5.4        0.98
10000000 / 1095696       0        strings   reverse_back           1           1    21428986    21661839         5.2         5.6        0.94
10000000 / 1095696       0        strings         sorted          17          16     1095695     1095695       166.8       157.2        1.06
10000000 / 1095696       0        strings reverse_sorted           2           2     7980429     9015072         9.7        12.0        0.81
     10 /      48       2       sawtooth          ident      454169      369201         186         182       177.7       144.0        1.23
     10 /      48       2       sawtooth        reverse      438011      382439         206         201       171.3       149.3        1.15
     10 /      48       2       sawtooth  reverse_front      443844      389213         196         192       173.9       151.9        1.14
     10 /      48       2       sawtooth   reverse_back      447234      391418         196         191       174.9       152.8        1.15
     10 /      48       2       sawtooth         sorted     2132173     1713702          47          47       899.9       708.6        1.27
     10 /      48       2       sawtooth reverse_sorted     1787403      966378          49          71       742.6       386.4        1.92
     10 /      48       2       sawtooth         dither      454416      402363         186         182       177.8       157.1        1.13
     10 /      48       2           rand          ident      355989      307033         267         246       138.7       119.4        1.16
     10 /      48       2           rand        reverse      355305      302601         269         279       138.6       117.7        1.18
     10 /      48       2           rand  reverse_front      357462      313492         259         255       139.3       121.9        1.14
     10 /      48       2           rand   reverse_back      351160      313896         277         240       136.9       122.2        1.12
     10 /      48       2           rand         sorted     1834107     1526595          47          47       762.3       651.9        1.17
     10 /      48       2           rand reverse_sorted     2095145     1576308          47          47       880.1       647.8        1.36
     10 /      48       2           rand         dither      370030      325535         250         231       144.3       126.8        1.14
     10 /      48       2        stagger          ident      451535      509864         175         124       176.7       200.2        0.88
     10 /      48       2        stagger        reverse      477834      485671         140         124       187.2       190.3        0.98
     10 /      48       2        stagger  reverse_front      411303      481660         178         131       160.6       188.7        0.85
     10 /      48       2        stagger   reverse_back      503782      431013         136         154       197.6       168.6        1.17
     10 /      48       2        stagger         sorted     2129806     1730093          47          47       899.4       717.5        1.25
     10 /      48       2        stagger reverse_sorted      628549      349058         258         285       247.7       136.0        1.82
     10 /      48       2        stagger         dither      372196      324573         250         251       145.4       126.4        1.15
     10 /      48       2        plateau          ident     2169577     1677171          47          47       917.2       692.2        1.33
     10 /      48       2        plateau        reverse     1825002      734819          49         107       758.0       291.1        2.60
     10 /      48       2        plateau  reverse_front     1742758      652337          49         101       721.7       258.0        2.80
     10 /      48       2        plateau   reverse_back     2163986     1729125          47          47       912.2       716.0        1.27
     10 /      48       2        plateau         sorted     2136374     1720897          47          47       899.5       711.8        1.26
     10 /      48       2        plateau reverse_sorted     1812521      731195          49         107       753.2       290.2        2.60
     10 /      48       2        plateau         dither     2145092     1722959          47          47       904.3       712.1        1.27
     10 /      48       2        shuffle          ident      556105      517520         152         146       218.9       203.5        1.08
     10 /      48       2        shuffle        reverse      428552      342821         278         262       167.5       133.5        1.25
     10 /      48       2        shuffle  reverse_front      411140      385224         238         216       161.1       150.3        1.07
