 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21437766    22091431         2.9         2.5        1.17
10000000 / 1095696       0        strings        reverse           1           1    21424871    21963570         2.9         2.6        1.15
10000000 / 1095696       0        strings  reverse_front           1           1    21433651    22252152         2.9         2.5        1.18
10000000 / 1095696       0        strings   reverse_back           1           1    21428986    21661839         2.9         2.6        1.12
10000000 / 1095696       0        strings         sorted           3           3     1095695     1095695        21.5        19.5        1.10
10000000 / 1095696       0        strings reverse_sorted           1           1     7980429     9015072         3.6         2.1        1.72
     10 /      48       2       sawtooth          ident      180941      151206         186         182        72.0        59.8        1.20
     10 /      48       2       sawtooth        reverse      173720      145338         206         201        69.0        57.4        1.20
     10 /      48       2       sawtooth  reverse_front      177621      148245         196         192        70.6        58.6        1.21
     10 /      48       2       sawtooth   reverse_back      177372      147984         196         191        70.5        58.5        1.21
     10 /      48       2       sawtooth         sorted      631686      546128          47          47       276.7       234.4        1.18
     10 /      48       2       sawtooth reverse_sorted      522407      331023          49          71       223.1       135.8        1.64
     10 /      48       2       sawtooth         dither      181093      151438         186         182        72.1        59.9        1.20
     10 /      48       2           rand          ident      140214      115671         281         279        55.3        45.4        1.22
     10 /      48       2           rand        reverse      146850      127048         252         236        58.0        50.0        1.16
     10 /      48       2           rand  reverse_front      142824      115399         267         277        56.4        45.3        1.24
     10 /      48       2           rand   reverse_back      143926      118569         266         268        56.8        46.6        1.22
     10 /      48       2           rand         sorted      631774      546362          47          47       276.3       234.9        1.18
     10 /      48       2           rand reverse_sorted      566766      500298          47          47       244.3       212.6        1.15
     10 /      48       2           rand         dither      148773      124340         250         237        58.8        48.9        1.20
     10 /      48       2        stagger          ident      173360      195544         175         124        68.9        78.1        0.88
     10 /      48       2        stagger        reverse      189174      188475         140         124        75.4        75.1        1.00
     10 /      48       2        stagger  reverse_front      171511      178863         178         131        68.1        71.1        0.96
     10 /      48       2        stagger   reverse_back      193761      163186         136         154        77.3        64.7        1.19
     10 /      48       2        stagger         sorted      632034      546966          47          47       276.4       234.8        1.18
     10 /      48       2        stagger reverse_sorted      205386      125165         258         285        82.1        49.3        1.67
     10 /      48       2        stagger         dither      150305      123496         250         251        59.4        48.6        1.22
     10 /      48       2        plateau          ident      632091      546491          47          47       276.3       234.5        1.18
     10 /      48       2        plateau        reverse      538650      250463          49         107       230.9       101.1        2.29
     10 /      48       2        plateau  reverse_front      544302      243117          49         101       233.5        97.9        2.38
     10 /      48       2        plateau   reverse_back      631907      545841          47          47       276.3       234.2        1.18
     10 /      48       2        plateau         sorted      632139      545457          47          47       276.3       234.0        1.18
     10 /      48       2        plateau reverse_sorted      538603      250746          49         107       230.8       101.2        2.28
     10 /      48       2        plateau         dither      631040      545138          47          47       275.9       233.9        1.18
     10 /      48       2        shuffle          ident      214312      188678         152         146        85.8        75.2        1.14
     10 /      48       2        shuffle        reverse      156342      127096         278         262        61.9        50.0        1.24
     10 /      48       2        shuffle  reverse_front      173764      146158         238         216        69.0        57.7        1.20
     10 /      48       2        shuffle   reverse_back      192124      156008         191         191        76.6        61.8        1.24
     10 /      48       2        shuffle         sorted      631541      546707          47          47       276.1       234.7        1.18
     10 /      48       2        shuffle reverse_sorted      197108      124356         273         293        78.7        48.9        1.61
     10 /      48       2        shuffle         dither      147906      122326         264         256        58.5        48.1        1.22
     10 /      96       4       sawtooth          ident       68029       56461         506         537        53.5        44.2        1.21
     10 /      96       4       sawtooth        reverse       62806       54684         602         560        49.3        42.8        1.15
