 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21437766    22091431         6.5         6.2        1.04
10000000 / 1095696       0        strings        reverse           1           1    21424871    21963570         6.4         6.3        1.02
10000000 / 1095696       0        strings  reverse_front           1           1    21433651    22252152         6.5         6.2        1.05
10000000 / 1095696       0        strings   reverse_back           1           1    21428986    21661839         6.4         6.4        1.00
10000000 / 1095696       0        strings         sorted          16          15     1095695     1095695       156.9       140.5        1.12
10000000 / 1095696       0        strings reverse_sorted           3           2     7980429     9015072        18.4        16.3        1.13
     10 /      48       2       sawtooth          ident      495097      374354         186         182       194.1       146.5        1.32
     10 /      48       2       sawtooth        reverse      469460      365369         206         201       184.1       142.5        1.29
     10 /      48       2       sawtooth  reverse_front      477730      360383         196         192       187.5       140.5        1.33
     10 /      48       2       sawtooth   reverse_back      477010      368903         196         191       187.1       143.9        1.30
     10 /      48       2       sawtooth         sorted     2282771     1633474          47          47       973.6       676.3        1.44
     10 /      48       2       sawtooth reverse_sorted     1876099      948524          49          71       783.9       380.0        2.06
     10 /      48       2       sawtooth         dither      490502      373273         186         182       193.1       145.6        1.33
     10 /      48       2           rand          ident      387596      316447         267         246       151.3       123.2        1.23
     10 /      48       2           rand        reverse      390140      291022         269         279       152.4       113.1        1.35
     10 /      48       2           rand  reverse_front      392487      307568         259         255       153.5       119.8        1.28
     10 /      48       2           rand   reverse_back      381980      307755         277         240       149.1       119.8        1.25
     10 /      48       2           rand         sorted     2229732     1625711          47          47       956.7       674.8        1.42
     10 /      48       2           rand reverse_sorted     1776663     1577521          47          47       739.9       655.4        1.13
     10 /      48       2           rand         dither      400084      318037         250         231       156.3       124.3        1.26
     10 /      48       2        stagger          ident      494429      513808         175         124       194.9       202.2        0.96
     10 /      48       2        stagger        reverse      491494      474178         140         124       192.9       186.0        1.04
     10 /      48       2        stagger  reverse_front      464569      472217         178         131       182.1       186.0        0.98
     10 /      48       2        stagger   reverse_back      514135      441124         136         154       204.8       172.8        1.19
     10 /      48       2        stagger         sorted     2267844     1455492          47          47       968.0       600.0        1.61
     10 /      48       2        stagger reverse_sorted      619419      331179         258         285       244.4       129.4        1.89
     10 /      48       2        stagger         dither      410763      307972         250         251       161.0       119.8        1.34
     10 /      48       2        plateau          ident     2214701     1693772          47          47       945.6       705.3        1.34
     10 /      48       2        plateau        reverse     1860660      681032          49         107       781.9       270.8        2.89
     10 /      48       2        plateau  reverse_front     1816347      642567          49         101       763.1       255.1        2.99
     10 /      48       2        plateau   reverse_back     2248400     1681870          47          47       963.4       697.7        1.38
     10 /      48       2        plateau         sorted     2269573     1645894          47          47       972.8       681.7        1.43
     10 /      48       2        plateau reverse_sorted     1876155      685063          49         107       786.0       270.9        2.90
     10 /      48       2        plateau         dither     2294869     1637447          47          47       980.5       677.4        1.45
     10 /      48       2        shuffle          ident      581896      484315         152         146       229.3       190.1        1.21
     10 /      48       2        shuffle        reverse      453236      330263         278         262       177.7       128.8        1.38
     10 /      48       2        shuffle  reverse_front      488467      375788         238         216       192.2       146.9        1.31
     10 /      48       2        shuffle   reverse_back      534052      386667         191         191       209.8       151.4        1.39
     10 /      48       2        shuffle         sorted     2232083     1672686          47          47       955.2       695.7        1.37
     10 /      48       2        shuffle reverse_sorted      609420      328067         273         293       240.2       127.8        1.88
     10 /      48       2        shuffle         dither      399023      310612         264         256       156.3       120.9        1.29
     10 /      96       4       sawtooth          ident      176322      143712         506         537       136.9       111.3        1.23
     10 /      96       4       sawtooth        reverse      165100      137360         602         560       128.2       106.4        1.20
     10 /      96       4       sawtooth  reverse_front      144620      137720         554         544       112.0       107.2        1.05
     10 /      96       4       sawtooth   reverse_back      171043      141938         554         553       132.7       110.1        1.21
     10 /      96       4       sawtooth         sorted     1720432     1174676          95          95      1491.2       973.6        1.53
     10 /      96       4       sawtooth reverse_sorted     1087924      373121         100         191       900.9       293.3        3.07
     10 /      96       4       sawtooth         dither      178743      141057         506         537       139.1       109.3        1.27
     10 /      96       4           rand          ident      148590      125054         657         609       115.2        96.9        1.19
     10 /      96       4           rand        reverse      159649      129676         619         616       124.0       100.4        1.23
     10 /      96       4           rand  reverse_front      149041      124569         649         612       115.5        96.4        1.20
     10 /      96       4           rand   reverse_back      156098      125716         627         606       121.2        97.6        1.24
     10 /      96       4           rand         sorted     1687703     1162489          95          95      1454.6       964.3        1.51
     10 /      96       4           rand reverse_sorted     1161735     1057413          95          95       970.2       874.0        1.11
     10 /      96       4           rand         dither      158074      130786         610         596       122.6       101.3        1.21
     10 /      96       4        stagger          ident      191166      201256         430         338       148.7       156.6        0.95
     10 /      96       4        stagger        reverse      196167      210549         385         319       152.5       164.1        0.93
     10 /      96       4        stagger  reverse_front      180937      204534         456         339       140.5       159.1        0.88
     10 /      96       4        stagger   reverse_back      202914      201098         359         339       158.3       156.5        1.01
     10 /      96       4        stagger         sorted     1746754     1186543          95          95      1519.0       987.5        1.54
     10 /      96       4        stagger reverse_sorted     1157081     1031613          95          95       960.4       847.3        1.13
     10 /      96       4        stagger         dither      270240      319234         332         229       211.1       250.6        0.84
     10 /      96       4        plateau          ident     1703536     1172028          95          95      1476.8       975.7        1.51
     10 /      96       4        plateau        reverse     1375490      379561          97         207      1160.8       300.0        3.87
     10 /      96       4        plateau  reverse_front     1412355      391015          97         205      1192.2       307.6        3.88
     10 /      96       4        plateau   reverse_back     1735572     1190357          95          95      1511.3       993.8        1.52
     10 /      96       4        plateau         sorted     1733541     1160188          95          95      1494.4       962.1        1.55
     10 /      96       4        plateau reverse_sorted     1393287      414844          97         207      1173.3       327.4        3.58
     10 /      96       4        plateau         dither     1740672     1169803          95          95      1508.9       970.3        1.56
     10 /      96       4        shuffle          ident      238648      204530         387         354       186.0       159.0        1.17
     10 /      96       4        shuffle        reverse      192371      150989         643         548       149.6       117.4        1.27
     10 /      96       4        shuffle  reverse_front      214134      170601         502         462       166.7       132.5        1.26
     10 /      96       4        shuffle   reverse_back      205606      192026         528         418       160.3       149.3        1.07
     10 /      96       4        shuffle         sorted     1700074     1151202          95          95      1479.0       955.9        1.55
     10 /      96       4        shuffle reverse_sorted      364158      236366         372         405       286.4       184.8        1.55
     10 /      96       4        shuffle         dither      164340      134291         600         590       127.6       104.0        1.23
     10 /      46       6       sawtooth          ident      427026      335633         227         220       161.8       125.1        1.29
     10 /      46       6       sawtooth        reverse      406061      258015         238         229       151.9        96.0        1.58
     10 /      46       6       sawtooth  reverse_front      414316      285505         243         238       155.0       106.5        1.46
     10 /      46       6       sawtooth   reverse_back      426802      327084         221         227       159.8       122.1        1.31
     10 /      46       6       sawtooth         sorted     2175724     1657439          45          45       883.8       655.7        1.35
     10 /      46       6       sawtooth reverse_sorted      502686      360019         226         224       188.9       134.4        1.40
     10 /      46       6       sawtooth         dither      374475      331020         202         225       140.2       123.5        1.13
     10 /      46       6           rand          ident      398576      302973         268         263       149.1       112.8        1.32
     10 /      46       6           rand        reverse      415444      314173         228         242       156.2       117.2        1.33
     10 /      46       6           rand  reverse_front      421575      321449         224         245       157.8       119.8        1.32
     10 /      46       6           rand   reverse_back      398023      307612         272         263       148.8       114.6        1.30
     10 /      46       6           rand         sorted     2297250     1679140          45          45       931.2       666.2        1.40
     10 /      46       6           rand reverse_sorted     1683108     1601519          45          45       664.1       630.0        1.05
     10 /      46       6           rand         dither      403212      301814         253         267       150.9       112.4        1.34
     10 /      46       6        stagger          ident      416879      341481         242         231       156.3       127.4        1.23
     10 /      46       6        stagger        reverse      405381      323819         244         227       151.7       120.7        1.26
     10 /      46       6        stagger  reverse_front      416541      303320         242         242       156.2       113.4        1.38
     10 /      46       6        stagger   reverse_back      409782      334458         244         222       153.3       124.8        1.23
     10 /      46       6        stagger         sorted     2256005     1706533          45          45       930.4       676.1        1.38
     10 /      46       6        stagger reverse_sorted     1809836     1603373          45          45       721.0       632.8        1.14
     10 /      46       6        stagger         dither      422521      327196         225         238       158.3       122.0        1.30
     10 /      46       6        plateau          ident     2277625     1647409          45          45       922.3       649.2        1.42
     10 /      46       6        plateau        reverse     1790589      746699          47         103       714.1       283.4        2.52
     10 /      46       6        plateau  reverse_front     1775807      679527          47         105       705.2       257.3        2.74
     10 /      46       6        plateau   reverse_back     2246991     1698540          45          45       912.0       672.8        1.36
     10 /      46       6        plateau         sorted     2275670     1690611          45          45       923.1       666.9        1.38
     10 /      46       6        plateau reverse_sorted     1728404      665851          47         103       684.1       257.1        2.66
     10 /      46       6        plateau         dither      628050      755538         130          88       238.2       286.8        0.83
     10 /      46       6        shuffle          ident      719308      512215         110         123       272.5       192.7        1.41
     10 /      46       6        shuffle        reverse      498719      394238         202         206       187.5       147.6        1.27
     10 /      46       6        shuffle  reverse_front      581192      474120         142         147       220.9       177.8        1.24
     10 /      46       6        shuffle   reverse_back      617975      439571         170         169       233.2       164.7        1.42
     10 /      46       6        shuffle         sorted     2265105     1672622          45          45       920.7       661.8        1.39
     10 /      46       6        shuffle reverse_sorted      688114      591249         140         153       261.4       222.7        1.17
     10 /      46       6        shuffle         dither      423495      334775         239         216       158.7       124.8        1.27
     10 /      34       8       sawtooth          ident      606653      549023         143         135       169.0       153.2        1.10
     10 /      34       8       sawtooth        reverse      559324      504353         183         124       155.9       140.0        1.11
     10 /      34       8       sawtooth  reverse_front      569686      523296         168         125       158.6       145.6        1.09
     10 /      34       8       sawtooth   reverse_back      578683      529826         158         128       161.1       148.0        1.09
     10 /      34       8       sawtooth         sorted     2481174     1861391          33          33       760.0       547.7        1.39
     10 /      34       8       sawtooth reverse_sorted      651969      545074         160         159       182.0       151.6        1.20
     10 /      34       8       sawtooth         dither      585982      504578         160         142       163.6       140.1        1.17
     10 /      34       8           rand          ident      560378      479436         159         160       156.1       133.0        1.17
     10 /      34       8           rand        reverse      578175      479018         146         158       161.1       132.9        1.21
     10 /      34       8           rand  reverse_front      562565      473683         153         163       156.6       131.7        1.19
     10 /      34       8           rand   reverse_back      575670      477972         152         160       160.4       132.8        1.21
     10 /      34       8           rand         sorted     2490115     1617915          33          33       756.3       473.8        1.60
     10 /      34       8           rand reverse_sorted     1691789     1680657          33          33       493.7       491.7        1.00
     10 /      34       8           rand         dither      571182      480578         158         150       159.0       133.6        1.19
     10 /      34       8        stagger          ident      590920      486155         144         152       164.7       135.0        1.22
     10 /      34       8        stagger        reverse      555278      472391         168         164       154.5       131.1        1.18
     10 /      34       8        stagger  reverse_front      565747      471637         156         157       157.6       130.8        1.20
     10 /      34       8        stagger   reverse_back      572876      479277         156         160       159.4       132.9        1.20
     10 /      34       8        stagger         sorted     2405775     1849694          33          33       727.5       546.4        1.33
     10 /      34       8        stagger reverse_sorted     1811427     1713446          33          33       533.0       501.7        1.06
     10 /      34       8        stagger         dither      579792      470743         155         157       161.5       130.5        1.24
     10 /      34       8        plateau          ident     2451609     1839867          33          33       743.3       542.1        1.37
     10 /      34       8        plateau        reverse     2026377      940466          35          67       601.6       267.6        2.25
     10 /      34       8        plateau  reverse_front     1345873      839470          67          77       388.7       237.5        1.64
     10 /      34       8        plateau   reverse_back     2443017     1824464          33          33       740.6       538.7        1.37
     10 /      34       8        plateau         sorted     2467377     1882867          33          33       753.9       556.6        1.35
     10 /      34       8        plateau reverse_sorted     2002467      954221          35          67       592.3       270.0        2.19
     10 /      34       8        plateau         dither      839444      880184          87          66       236.8       247.9        0.96
     10 /      34       8        shuffle          ident      729886      776201         105          78       204.8       217.9        0.94
     10 /      34       8        shuffle        reverse      573021      593826         183         138       160.2       165.7        0.97
     10 /      34       8        shuffle  reverse_front      621548      590326         148          92       173.7       169.4        1.03
     10 /      34       8        shuffle   reverse_back      630948      683452         140         109       176.6       191.0        0.92
     10 /      34       8        shuffle         sorted     2459664     1828330          33          33       746.4       539.7        1.38
     10 /      34       8        shuffle reverse_sorted      936813      840554          90          93       266.0       237.5        1.12
     10 /      34       8        shuffle         dither      592824      501796         156         151       165.0       139.2        1.19
     10 /      75      10       sawtooth          ident      211553      191896         401         450       128.3       116.4        1.10
     10 /      75      10       sawtooth        reverse      218863      218390         384         282       132.8       132.6        1.00
     10 /      75      10       sawtooth  reverse_front      213901      202320         420         375       129.7       122.7        1.06
     10 /      75      10       sawtooth   reverse_back      227233      190778         363         437       138.3       115.6        1.20
     10 /      75      10       sawtooth         sorted     1889907     1381359          74          74      1258.8       894.6        1.41
     10 /      75      10       sawtooth reverse_sorted      277915      247131         354         354       169.1       150.5        1.12
     10 /      75      10       sawtooth         dither      223878      203426         401         345       135.9       123.6        1.10
     10 /      75      10           rand          ident      214887      179890         434         453       130.3       108.9        1.20
     10 /      75      10           rand        reverse      207732      182811         429         438       126.2       110.9        1.14
     10 /      75      10           rand  reverse_front      211439      182941         423         444       128.5       110.8        1.16
     10 /      75      10           rand   reverse_back      213630      181029         422         444       129.6       109.7        1.18
     10 /      75      10           rand         sorted     1879143     1424987          74          74      1252.2       925.8        1.35
     10 /      75      10           rand reverse_sorted     1342908     1238166          74          74       865.1       795.5        1.09
     10 /      75      10           rand         dither      216190      182506         415         424       131.1       110.5        1.19
     10 /      75      10        stagger          ident      218941      193034         409         396       133.1       116.9        1.14
     10 /      75      10        stagger        reverse      203702      166121         443         424       123.5       100.6        1.23
     10 /      75      10        stagger  reverse_front      205500      188993         430         404       124.6       114.5        1.09
     10 /      75      10        stagger   reverse_back      208827      193721         420         414       126.6       117.7        1.08
     10 /      75      10        stagger         sorted     1955856     1394586          74          74      1311.6       904.3        1.45
     10 /      75      10        stagger reverse_sorted     1319372     1281698          74          74       848.1       824.2        1.03
     10 /      75      10        stagger         dither      225233      198145         401         345       136.9       120.1        1.14
     10 /      75      10        plateau          ident     1907784     1418236          74          74      1285.4       922.0        1.39
     10 /      75      10        plateau        reverse     1538650      563017          76         139      1009.2       348.7        2.89
     10 /      75      10        plateau  reverse_front     1505549      545457          76         138       984.8       338.1        2.91
     10 /      75      10        plateau   reverse_back     1920674     1405338          74          74      1284.9       913.2        1.41
     10 /      75      10        plateau         sorted     1904494     1398308          74          74      1267.8       903.5        1.40
     10 /      75      10        plateau reverse_sorted     1559518      569609          76         139      1017.7       352.3        2.89
     10 /      75      10        plateau         dither      399035      514415         199         152       245.5       318.3        0.77
     10 /      75      10        shuffle          ident      431135      340381         208         209       264.8       207.8        1.27
     10 /      75      10        shuffle        reverse      292463      262516         314         344       178.1       160.0        1.11
     10 /      75      10        shuffle  reverse_front      372100      256717         272         310       227.6       156.3        1.46
     10 /      75      10        shuffle   reverse_back      338186      303979         242         258       206.7       185.2        1.12
     10 /      75      10        shuffle         sorted     1926141     1387172          74          74      1288.0       900.6        1.43
     10 /      75      10        shuffle reverse_sorted      459816      361772         227         257       282.5       222.1        1.27
     10 /      75      10        shuffle         dither      181943      196013         422         400       111.1       118.8        0.94
     10 /      30      12       sawtooth          ident      724526      634015         104         111       177.3       155.0        1.14
     10 /      30      12       sawtooth        reverse      649786      761093         125          68       159.0       186.7        0.85
     10 /      30      12       sawtooth  reverse_front      689697      625157         124         112       169.0       152.7        1.11
     10 /      30      12       sawtooth   reverse_back      694234      703240         105          89       171.6       172.1        1.00
     10 /      30      12       sawtooth         sorted     2621845     1948593          29          29       680.2       496.1        1.37
     10 /      30      12       sawtooth reverse_sorted      776034      594635         133         165       190.3       145.4        1.31
     10 /      30      12       sawtooth         dither      696571      610894         122         113       170.4       149.2        1.14
     10 /      30      12           rand          ident      681516      578080         130         145       167.4       141.0        1.19
     10 /      30      12           rand        reverse      635872      582255         132         128       155.5       142.1        1.09
     10 /      30      12           rand  reverse_front      668215      568018         134         143       163.4       138.9        1.18
     10 /      30      12           rand   reverse_back      652264      563543         128         140       160.6       137.5        1.17
     10 /      30      12           rand         sorted     2620981     1939061          29          29       678.7       492.3        1.38
     10 /      30      12           rand reverse_sorted     2192241     1787530          29          29       561.5       451.9        1.24
     10 /      30      12           rand         dither      625583      565344         139         142       153.8       138.0        1.11
     10 /      30      12        stagger          ident      610142      571397         136         135       149.0       139.4        1.07
     10 /      30      12        stagger        reverse      596769      565489         136         143       146.1       138.4        1.06
     10 /      30      12        stagger  reverse_front      624489      557790         141         141       152.6       136.0        1.12
     10 /      30      12        stagger   reverse_back      645240      584774         131         133       157.8       142.7        1.11
     10 /      30      12        stagger         sorted     2626331     1932828          29          29       682.6       493.7        1.38
     10 /      30      12        stagger reverse_sorted     1597651     1821340          29          29       402.0       462.9        0.87
     10 /      30      12        stagger         dither      674840      587579         123         119       165.4       144.0        1.15
     10 /      30      12        plateau          ident     2604012     1944303          29          29       678.2       495.5        1.37
     10 /      30      12        plateau        reverse     1886783     1187342          31          47       479.5       295.8        1.62
     10 /      30      12        plateau  reverse_front     1221595      911458          81          57       303.4       224.3        1.35
     10 /      30      12        plateau   reverse_back     2673760     1961868          29          29       697.3       500.5        1.39
     10 /      30      12        plateau         sorted     2598769     1893872          29          29       676.3       480.5        1.41
     10 /      30      12        plateau reverse_sorted     1903931     1138764          31          47       485.4       282.4        1.72
     10 /      30      12        plateau         dither      913134      905996          80          66       224.9       223.4        1.01
     10 /      30      12        shuffle          ident     1243258      974360          60          58       309.9       240.7        1.29
     10 /      30      12        shuffle        reverse      956369     1040038          68          49       235.7       257.4        0.92
     10 /      30      12        shuffle  reverse_front     1293175      708611          51          88       322.6       174.2        1.85
     10 /      30      12        shuffle   reverse_back      899805      797960          77          85       221.5       195.7        1.13
     10 /      30      12        shuffle         sorted     2645338     1948683          29          29       688.6       496.4        1.39
     10 /      30      12        shuffle reverse_sorted     1111240      894003          60          85       275.4       221.3        1.24
     10 /      30      12        shuffle         dither      645135      589547         134         129       158.4       144.0        1.10
    100 /     817       2       sawtooth          ident       12975       11217        5874        5922        85.5        73.8        1.16
    100 /     817       2       sawtooth        reverse       13020       11547        5874        5922        85.6        75.9        1.13
    100 /     817       2       sawtooth  reverse_front       12940       11302        5878        5763        85.1        74.3        1.15
    100 /     817       2       sawtooth   reverse_back       13068       11496        5874        5922        86.1        75.5        1.14
    100 /     817       2       sawtooth         sorted      331205      193762         816         816      2605.6      1529.8        1.70
    100 /     817       2       sawtooth reverse_sorted      272960       88720         818        1225      2082.1       608.3        3.42
    100 /     817       2       sawtooth         dither       13166       11474        5874        5922        86.6        75.6        1.14
    100 /     817       2           rand          ident        9830        9058        7641        7785        64.6        59.5        1.09
    100 /     817       2           rand        reverse        9854        9082        7667        7795        64.7        59.6        1.09
    100 /     817       2           rand  reverse_front        9734        9073        7649        7813        64.0        59.6        1.07
    100 /     817       2           rand   reverse_back       10027        9090        7675        7773        65.8        59.7        1.10
    100 /     817       2           rand         sorted      335319      241024         816         816      2643.4      1799.1        1.47
    100 /     817       2           rand reverse_sorted      176586      192255         816         816      1267.4      1397.8        0.91
    100 /     817       2           rand         dither        9986        9492        7391        7459        65.6        62.3        1.05
    100 /     817       2        stagger          ident       32741       37859        2453        2175       217.4       252.1        0.86
    100 /     817       2        stagger        reverse       33771       37861        2249        2175       224.5       252.1        0.89
    100 /     817       2        stagger  reverse_front       32561       34658        2385        2311       216.3       230.4        0.94
    100 /     817       2        stagger   reverse_back       35598       34882        2317        2312       236.6       232.3        1.02
    100 /     817       2        stagger         sorted      342612      242076         816         816      2715.2      1809.9        1.50
    100 /     817       2        stagger reverse_sorted      172693      185916         816         816      1238.9      1343.4        0.92
    100 /     817       2        stagger         dither       10544        9685        7211        7244        69.3        63.6        1.09
    100 /     817       2        plateau          ident      345080      235654         816         816      2716.9      1744.9        1.56
    100 /     817       2        plateau        reverse      297161       60938         818        1645      2303.0       410.5        5.61
    100 /     817       2        plateau  reverse_front      237514       55538         818        1638      1766.6       373.0        4.74
    100 /     817       2        plateau   reverse_back      338971      239134         816         816      2683.1      1781.2        1.51
    100 /     817       2        plateau         sorted      344612      238764         816         816      2722.1      1783.7        1.53
    100 /     817       2        plateau reverse_sorted      290264       59499         818        1645      2230.7       400.4        5.57
    100 /     817       2        plateau         dither      345898      234664         816         816      2742.6      1736.7        1.58
    100 /     817       2        shuffle          ident       16394       15660        4641        4405       108.0       103.3        1.05
    100 /     817       2        shuffle        reverse       13456       11477        6250        6795        88.6        75.4        1.17
    100 /     817       2        shuffle  reverse_front       14645       12638        5476        5765        96.4        83.1        1.16
    100 /     817       2        shuffle   reverse_back       15106       14413        5414        5224        99.5        95.0        1.05
    100 /     817       2        shuffle         sorted      346858      233973         816         816      2743.8      1735.7        1.58
    100 /     817       2        shuffle reverse_sorted       17452       12718        5771        6798       115.0        83.6        1.38
    100 /     817       2        shuffle         dither       10583        9597        7199        7202        69.5        63.1        1.10
    100 /     503      20       sawtooth          ident       20755       22742        3470        2889        84.3        92.1        0.91
    100 /     503      20       sawtooth        reverse       20485       21713        3449        2885        83.0        87.9        0.94
    100 /     503      20       sawtooth  reverse_front       20960       22682        3355        2924        84.9        91.8        0.92
    100 /     503      20       sawtooth   reverse_back       20866       21795        3403        2972        84.5        88.2        0.96
    100 /     503      20       sawtooth         sorted      494530      351308         502         502      2316.0      1574.8        1.47
    100 /     503      20       sawtooth reverse_sorted       36515       35785        2035        1832       148.4       145.5        1.02
    100 /     503      20       sawtooth         dither       19674       17655        3947        4187        79.7        71.4        1.12
    100 /     503      20           rand          ident       17679       15938        4256        4334        71.5        64.5        1.11
    100 /     503      20           rand        reverse       17885       11855        4256        4333        72.3        47.9        1.51
    100 /     503      20           rand  reverse_front       18181       16252        4224        4333        73.5        65.7        1.12
    100 /     503      20           rand   reverse_back       18044       16597        4280        4327        73.0        67.1        1.09
    100 /     503      20           rand         sorted      496776      342341         502         502      2342.4      1525.4        1.54
    100 /     503      20           rand reverse_sorted      264406      291323         502         502      1152.6      1276.3        0.90
    100 /     503      20           rand         dither       18834       17009        4109        4090        76.2        68.8        1.11
    100 /     503      20        stagger          ident       21875       23460        3267        2794        88.5        95.0        0.93
    100 /     503      20        stagger        reverse       22036       22346        3138        2808        89.4        90.5        0.99
    100 /     503      20        stagger  reverse_front       21549       23480        3201        2827        87.3        95.1        0.92
    100 /     503      20        stagger   reverse_back       21052       23504        3235        2810        85.2        95.2        0.90
    100 /     503      20        stagger         sorted      487929      357926         502         502      2290.9      1610.8        1.42
    100 /     503      20        stagger reverse_sorted      271571      284335         502         502      1184.7      1251.9        0.95
    100 /     503      20        stagger         dither       19152       17817        3973        4008        77.5        72.1        1.08
    100 /     503      20        plateau          ident      499130      357322         502         502      2343.8      1601.7        1.46
    100 /     503      20        plateau        reverse      398496       98018         504         985      1809.7       406.5        4.45
    100 /     503      20        plateau  reverse_front      424992       93152         504         984      1954.8       386.5        5.06
    100 /     503      20        plateau   reverse_back      471680      346195         502         502      2246.3      1552.0        1.45
    100 /     503      20        plateau         sorted      494507      352419         502         502      2315.3      1579.0        1.47
    100 /     503      20        plateau reverse_sorted      403023       95483         504         985      1831.5       394.9        4.64
    100 /     503      20        plateau         dither       54151       81849        1469        1028       221.8       344.0        0.64
    100 /     503      20        shuffle          ident       43036       30575        1826        2240       175.2       124.1        1.41
    100 /     503      20        shuffle        reverse       32230       25271        2347        2696       131.2       102.7        1.28
    100 /     503      20        shuffle  reverse_front       38879       29001        1930        2343       158.3       117.8        1.34
    100 /     503      20        shuffle   reverse_back       36349       34426        2174        2117       147.8       139.9        1.06
    100 /     503      20        shuffle         sorted      498375      347330         502         502      2335.9      1551.3        1.51
    100 /     503      20        shuffle reverse_sorted       77953       80086        1232        1215       320.9       329.7        0.97
    100 /     503      20        shuffle         dither       19277       17498        4058        4064        78.0        70.8        1.10
    100 /     717      40       sawtooth          ident       15880       17251        4312        4013        91.8        99.7        0.92
    100 /     717      40       sawtooth        reverse       16352       16486        4143        4018        94.5        95.2        0.99
    100 /     717      40       sawtooth  reverse_front       15917       16373        4237        4203        92.0        94.6        0.97
