 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21437766    22091431         3.7         3.5        1.05
10000000 / 1095696       0        strings        reverse           1           1    21424871    21963570         3.5         3.6        0.96
10000000 / 1095696       0        strings  reverse_front           1           1    21433651    22252152         2.7         3.7        0.74
10000000 / 1095696       0        strings   reverse_back           1           1    21428986    21661839         3.5         3.7        0.95
10000000 / 1095696       0        strings         sorted           5           5     1095695     1095695        43.1        40.3        1.07
10000000 / 1095696       0        strings reverse_sorted           1           1     7980429     9015072         7.3         6.4        1.14
     10 /      48       2       sawtooth          ident      389896      241915         186         182       151.7        93.8        1.62
     10 /      48       2       sawtooth        reverse      355260      275814         206         201       138.1       106.8        1.29
     10 /      48       2       sawtooth  reverse_front      310805      255081         196         192       120.9        99.5        1.22
     10 /      48       2       sawtooth   reverse_back      302554      228814         196         191       117.6        88.7        1.33
     10 /      48       2       sawtooth         sorted     1233717      939718          47          47       505.0       377.0        1.34
     10 /      48       2       sawtooth reverse_sorted     1194702      495594          49          71       482.4       195.0        2.47
     10 /      48       2       sawtooth         dither      337945      239903         186         182       131.4        93.0        1.41
     10 /      48       2           rand          ident      227719      190436         282         268        88.8        73.9        1.20
     10 /      48       2           rand        reverse      238107      166922         264         268        92.3        64.6        1.43
     10 /      48       2           rand  reverse_front      245445      187897         270         275        95.1        72.7        1.31
     10 /      48       2           rand   reverse_back      259600      193279         276         260       100.9        74.8        1.35
     10 /      48       2           rand         sorted     1397967     1017007          47          47       570.1       407.0        1.40
     10 /      48       2           rand reverse_sorted     1278927      850350          47          47       520.3       338.2        1.54
     10 /      48       2           rand         dither      265512      192758         265         241       103.1        74.6        1.38
     10 /      48       2        stagger          ident      306154      324464         175         124       118.9       126.1        0.94
     10 /      48       2        stagger        reverse      312751      314988         140         124       121.6       122.4        0.99
     10 /      48       2        stagger  reverse_front      308471      280908         178         131       121.2       109.4        1.11
     10 /      48       2        stagger   reverse_back      340345      283363         136         154       132.4       110.0        1.20
     10 /      48       2        stagger         sorted     1560474     1031166          47          47       637.5       412.0        1.55
     10 /      48       2        stagger reverse_sorted      385890      204359         258         285       150.8        79.1        1.91
     10 /      48       2        stagger         dither      276026      189468         250         251       107.1        73.3        1.46
     10 /      48       2        plateau          ident     1428894     1002918          47          47       580.3       403.4        1.44
     10 /      48       2        plateau        reverse     1280305      424797          49         107       518.3       165.9        3.12
     10 /      48       2        plateau  reverse_front     1054089      377674          49         101       426.8       147.2        2.90
     10 /      48       2        plateau   reverse_back     1271414      770020          47          47       515.1       309.8        1.66
     10 /      48       2        plateau         sorted     1474122      873460          47          47       601.3       348.1        1.73
     10 /      48       2        plateau reverse_sorted     1175677      395731          49         107       474.7       154.9        3.06
     10 /      48       2        plateau         dither     1289074      905497          47          47       525.1       362.8        1.45
     10 /      48       2        shuffle          ident      386917      280752         152         146       150.9       109.0        1.38
     10 /      48       2        shuffle        reverse      294031      206693         278         262       114.2        80.0        1.43
     10 /      48       2        shuffle  reverse_front      309540      249708         238         216       120.3        96.8        1.24
     10 /      48       2        shuffle   reverse_back      338154      234651         191         191       131.6        90.9        1.45
     10 /      48       2        shuffle         sorted     1507305      929318          47          47       615.4       372.9        1.65
     10 /      48       2        shuffle reverse_sorted      400330      205658         273         293       156.3        79.7        1.96
     10 /      48       2        shuffle         dither      264621      194097         264         256       102.6        75.1        1.37
     10 /      96       4       sawtooth          ident      116237       91440         506         537        89.7        70.5        1.27
     10 /      96       4       sawtooth        reverse      113132       85378         602         560        87.3        65.8        1.33
     10 /      96       4       sawtooth  reverse_front      115947       92363         554         544        89.7        71.2        1.26
     10 /      96       4       sawtooth   reverse_back      115003       92461         554         553        88.8        71.3        1.25
     10 /      96       4       sawtooth         sorted     1101066      730910          95          95       890.7       581.1        1.53
     10 /      96       4       sawtooth reverse_sorted      823014      234354         100         191       656.5       182.0        3.61
     10 /      96       4       sawtooth         dither      119563       86180         506         537        92.3        66.4        1.39
     10 /      96       4           rand          ident      106223       83332         616         617        82.0        64.3        1.28
     10 /      96       4           rand        reverse       88828       79137         649         640        68.5        61.0        1.12
     10 /      96       4           rand  reverse_front       96270       57146         618         616        74.3        44.0        1.69
     10 /      96       4           rand   reverse_back      101721       80863         647         628        78.5        62.3        1.26
     10 /      96       4           rand         sorted     1179840      715366          95          95       955.9       567.9        1.68
     10 /      96       4           rand reverse_sorted      875941      623269          95          95       702.9       493.1        1.43
     10 /      96       4           rand         dither       96878       79256         567         574        74.8        61.1        1.22
     10 /      96       4        stagger          ident      126070      120994         430         338        97.3        93.4        1.04
     10 /      96       4        stagger        reverse      116604      140099         385         319        90.0       108.3        0.83
     10 /      96       4        stagger  reverse_front      117501      124503         456         339        90.7        96.1        0.94
     10 /      96       4        stagger   reverse_back      135594      123806         359         339       105.5        95.6        1.10
     10 /      96       4        stagger         sorted     1199077      760532          95          95       974.3       608.2        1.60
     10 /      96       4        stagger reverse_sorted      934131      645846          95          95       787.6       511.0        1.54
     10 /      96       4        stagger         dither      174868      188288         332         229       135.3       145.9        0.93
     10 /      96       4        plateau          ident     1084032      731663          95          95       875.4       581.1        1.51
     10 /      96       4        plateau        reverse     1035379      266625          97         207       837.1       207.2        4.04
     10 /      96       4        plateau  reverse_front      987253      253351          97         205       793.0       196.8        4.03
     10 /      96       4        plateau   reverse_back     1164219      733383          95          95       941.0       582.8        1.61
     10 /      96       4        plateau         sorted     1153652      672080          95          95       934.7       532.8        1.75
     10 /      96       4        plateau reverse_sorted     1037627      275123          97         207       836.1       213.9        3.91
