 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21437766    22091431         4.6         4.5        1.04
10000000 / 1095696       0        strings        reverse           1           1    21424871    21963570         4.8         4.7        1.01
10000000 / 1095696       0        strings  reverse_front           1           1    21433651    22252152         4.8         4.7        1.02
10000000 / 1095696       0        strings   reverse_back           1           1    21428986    21661839         4.8         4.9        0.99
10000000 / 1095696       0        strings         sorted          11          11     1095695     1095695       103.4        97.5        1.06
10000000 / 1095696       0        strings reverse_sorted           2           2     7980429     9015072        13.9        12.7        1.09
     10 /      48       2       sawtooth          ident      370687      266530         186         182       151.6       107.4        1.41
     10 /      48       2       sawtooth        reverse      377754      280414         206         201       154.4       112.7        1.37
     10 /      48       2       sawtooth  reverse_front      397371      281290         196         192       162.5       113.1        1.44
     10 /      48       2       sawtooth   reverse_back      396258      299750         196         191       161.8       120.7        1.34
     10 /      48       2       sawtooth         sorted     1444583     1142962          47          47       707.4       529.3        1.34
     10 /      48       2       sawtooth reverse_sorted     1313781      702618          49          71       627.7       300.4        2.09
     10 /      48       2       sawtooth         dither      426208      315864         186         182       174.4       127.3        1.37
     10 /      48       2           rand          ident      330142      235124         250         266       133.2        93.5        1.42
     10 /      48       2           rand        reverse      325699      252312         278         250       131.3       100.6        1.31
     10 /      48       2           rand  reverse_front      325621      244430         257         271       131.2        97.3        1.35
     10 /      48       2           rand   reverse_back      319891      240206         271         264       129.0        95.7        1.35
     10 /      48       2           rand         sorted     1386580     1138107          47          47       683.1       530.2        1.29
     10 /      48       2           rand reverse_sorted     1221287      960061          47          47       582.3       435.1        1.34
     10 /      48       2           rand         dither      320588      233994         222         240       129.5        93.3        1.39
     10 /      48       2        stagger          ident      378691      358216         175         124       154.1       145.3        1.06
     10 /      48       2        stagger        reverse      362509      371531         140         124       147.6       151.6        0.97
     10 /      48       2        stagger  reverse_front      367214      326289         178         131       149.5       131.7        1.13
     10 /      48       2        stagger   reverse_back      408904      312697         136         154       167.2       126.0        1.33
     10 /      48       2        stagger         sorted     1465130     1163505          47          47       720.4       537.3        1.34
     10 /      48       2        stagger reverse_sorted      513017      260984         258         285       213.3       104.2        2.05
     10 /      48       2        stagger         dither      336204      263911         250         251       135.9       105.5        1.29
     10 /      48       2        plateau          ident     1469911     1178262          47          47       719.8       545.6        1.32
     10 /      48       2        plateau        reverse     1198692      479874          49         107       557.1       198.0        2.81
     10 /      48       2        plateau  reverse_front     1402412      490829          49         101       676.3       202.5        3.34
     10 /      48       2        plateau   reverse_back     1489006     1191128          47          47       729.1       552.8        1.32
     10 /      48       2        plateau         sorted     1488519     1194805          47          47       728.7       555.1        1.31
     10 /      48       2        plateau reverse_sorted     1183895      480867          49         107       547.6       198.0        2.77
     10 /      48       2        plateau         dither     1277310     1210656          47          47       620.8       564.0        1.10
     10 /      48       2        shuffle          ident      471962      373319         152         146       195.5       152.4        1.28
     10 /      48       2        shuffle        reverse      344333      248935         278         262       139.6        99.4        1.40
     10 /      48       2        shuffle  reverse_front      406578      309702         238         216       166.2       124.7        1.33
     10 /      48       2        shuffle   reverse_back      417043      307604         191         191       170.8       124.0        1.38
     10 /      48       2        shuffle         sorted     1485582     1153964          47          47       726.9       535.4        1.36
     10 /      48       2        shuffle reverse_sorted      443575      262773         273         293       184.0       105.2        1.75
     10 /      48       2        shuffle         dither      320604      241421         264         256       129.7        96.3        1.35
     10 /      96       4       sawtooth          ident      154370      114383         506         537       119.6        88.4        1.35
     10 /      96       4       sawtooth        reverse      139053      114066         602         560       107.6        88.2        1.22
     10 /      96       4       sawtooth  reverse_front      150823      115936         554         544       116.8        89.6        1.30
     10 /      96       4       sawtooth   reverse_back      147371      119665         554         553       114.1        92.5        1.23
     10 /      96       4       sawtooth         sorted     1266867      905935          95          95      1046.5       732.2        1.43
     10 /      96       4       sawtooth reverse_sorted      922419      301420         100         191       747.5       235.4        3.18
     10 /      96       4       sawtooth         dither      159303      118847         506         537       123.4        91.9        1.34
     10 /      96       4           rand          ident      133191      105113         636         606       103.0        81.2        1.27
     10 /      96       4           rand        reverse      136620      107553         616         588       105.7        83.1        1.27
     10 /      96       4           rand  reverse_front      140039      108496         590         600       108.4        83.8        1.29
     10 /      96       4           rand   reverse_back      132324      109325         662         601       102.4        84.5        1.21
     10 /      96       4           rand         sorted     1266096      923044          95          95      1045.0       745.6        1.40
     10 /      96       4           rand reverse_sorted      975647      854288          95          95       793.4       689.2        1.15
     10 /      96       4           rand         dither      131402      108716         641         582       101.7        84.0        1.21
     10 /      96       4        stagger          ident      148675      152088         430         338       115.1       117.8        0.98
     10 /      96       4        stagger        reverse      158096      159759         385         319       122.5       123.8        0.99
     10 /      96       4        stagger  reverse_front      148913      145926         456         339       115.3       113.0        1.02
     10 /      96       4        stagger   reverse_back      165773      157973         359         339       128.5       122.4        1.05
     10 /      96       4        stagger         sorted     1262282      910290          95          95      1041.9       736.0        1.42
     10 /      96       4        stagger reverse_sorted      996624      847446          95          95       811.6       683.7        1.19
     10 /      96       4        stagger         dither      211077      237724         332         229       164.0       185.0        0.89
     10 /      96       4        plateau          ident     1267112      910869          95          95      1045.9       736.4        1.42
     10 /      96       4        plateau        reverse     1112898      279010          97         207       910.6       217.6        4.18
     10 /      96       4        plateau  reverse_front     1010068      280681          97         205       821.3       218.9        3.75
     10 /      96       4        plateau   reverse_back     1269979      910677          95          95      1048.6       736.3        1.42
     10 /      96       4        plateau         sorted     1271587      910917          95          95      1050.2       736.5        1.43
     10 /      96       4        plateau reverse_sorted     1142914      284364          97         207       935.1       221.8        4.22
     10 /      96       4        plateau         dither     1267271      913236          95          95      1046.2       738.5        1.42
     10 /      96       4        shuffle          ident      211764      175928         387         354       164.6       136.4        1.21
     10 /      96       4        shuffle        reverse      158498      121221         643         548       122.8        93.7        1.31
     10 /      96       4        shuffle  reverse_front      186245      146630         502         462       144.5       113.5        1.27
     10 /      96       4        shuffle   reverse_back      174654      148161         528         418       135.4       114.7        1.18
     10 /      96       4        shuffle         sorted     1303772      938886          95          95      1078.9       759.1        1.42
     10 /      96       4        shuffle reverse_sorted      282914      192970         372         405       220.6       149.8        1.47
     10 /      96       4        shuffle         dither      147213      117486         600         590       114.0        90.8        1.25
     10 /      46       6       sawtooth          ident      374681      284605         227         220       139.5       105.7        1.32
     10 /      46       6       sawtooth        reverse      360083      277207         238         229       134.0       102.9        1.30
     10 /      46       6       sawtooth  reverse_front      337361      262155         243         238       125.6        97.3        1.29
     10 /      46       6       sawtooth   reverse_back      362298      262100         221         227       135.0        97.3        1.39
     10 /      46       6       sawtooth         sorted     1611880     1202717          45          45       627.0       461.1        1.36
     10 /      46       6       sawtooth reverse_sorted      414234      261715         226         224       154.5        97.1        1.59
     10 /      46       6       sawtooth         dither      395280      264827         202         225       147.3        98.3        1.50
     10 /      46       6           rand          ident      327561      254563         269         257       121.8        94.4        1.29
     10 /      46       6           rand        reverse      350370      269413         234         247       130.4       100.0        1.30
     10 /      46       6           rand  reverse_front      332991      244599         267         257       123.9        90.7        1.37
     10 /      46       6           rand   reverse_back      358738      252742         236         244       133.5        93.8        1.42
     10 /      46       6           rand         sorted     1679423     1273479          45          45       653.7       488.1        1.34
     10 /      46       6           rand reverse_sorted     1471456     1081506          45          45       568.6       412.4        1.38
