 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21437766    22091431         5.8         6.2        0.93
10000000 / 1095696       0        strings        reverse           1           1    21424871    21963570         6.4         6.2        1.03
10000000 / 1095696       0        strings  reverse_front           1           1    21433651    22252152         6.5         6.3        1.03
10000000 / 1095696       0        strings   reverse_back           1           1    21428986    21661839         6.3         6.2        1.01
10000000 / 1095696       0        strings         sorted          17          15     1095695     1095695       160.5       137.6        1.17
10000000 / 1095696       0        strings reverse_sorted           3           2     7980429     9015072        18.4        16.5        1.11
     10 /      48       2       sawtooth          ident      519967      368825         186         182       202.7       143.1        1.42
     10 /      48       2       sawtooth        reverse      494002      360101         206         201       192.3       139.7        1.38
     10 /      48       2       sawtooth  reverse_front      504053      363054         196         192       196.3       141.2        1.39
     10 /      48       2       sawtooth   reverse_back      497511      361298         196         191       193.8       140.1        1.38
     10 /      48       2       sawtooth         sorted     2325525     1650486          47          47       955.3       664.3        1.44
     10 /      48       2       sawtooth reverse_sorted     1556135      946346          49          71       627.6       377.4        1.66
     10 /      48       2       sawtooth         dither      507310      374648         186         182       197.5       145.4        1.36
     10 /      48       2           rand          ident      414725      298018         250         266       161.2       115.6        1.39
     10 /      48       2           rand        reverse      391403      301558         278         250       152.0       116.8        1.30
     10 /      48       2           rand  reverse_front      406362      295691         257         271       158.0       114.6        1.38
     10 /      48       2           rand   reverse_back      358246      273226         271         264       139.0       105.9        1.31
     10 /      48       2           rand         sorted     2045025     1680221          47          47       840.8       680.9        1.23
     10 /      48       2           rand reverse_sorted     1887825     1570085          47          47       785.9       630.4        1.25
     10 /      48       2           rand         dither      397284      247715         222         240       154.7        96.4        1.60
     10 /      48       2        stagger          ident      473814      520357         175         124       184.3       202.8        0.91
     10 /      48       2        stagger        reverse      499687      491047         140         124       194.8       191.3        1.02
     10 /      48       2        stagger  reverse_front      478935      482207         178         131       187.1       187.6        1.00
     10 /      48       2        stagger   reverse_back      473550      414965         136         154       184.7       161.4        1.14
     10 /      48       2        stagger         sorted     2328116     1621898          47          47       956.0       651.8        1.47
     10 /      48       2        stagger reverse_sorted      636850      316465         258         285       250.9       122.6        2.05
     10 /      48       2        stagger         dither      427708      305111         250         251       166.3       118.1        1.41
     10 /      48       2        plateau          ident     2273147     1682320          47          47       939.8       681.0        1.38
     10 /      48       2        plateau        reverse     1819686      689561          49         107       735.2       269.9        2.72
     10 /      48       2        plateau  reverse_front     1858484      648432          49         101       755.4       253.6        2.98
     10 /      48       2        plateau   reverse_back     2309866     1710633          47          47       952.1       691.7        1.38
     10 /      48       2        plateau         sorted     2082345     1570484          47          47       848.7       635.8        1.33
     10 /      48       2        plateau reverse_sorted     1786540      693107          49         107       723.4       271.9        2.66
     10 /      48       2        plateau         dither     2173400     1638526          47          47       891.5       661.2        1.35
     10 /      48       2        shuffle          ident      580750      486457         152         146       226.6       189.3        1.20
     10 /      48       2        shuffle        reverse      449840      317938         278         262       175.0       123.2        1.42
     10 /      48       2        shuffle  reverse_front      502834      369540         238         216       195.9       143.4        1.37
     10 /      48       2        shuffle   reverse_back      543485      387537         191         191       212.1       150.5        1.41
     10 /      48       2        shuffle         sorted     2352667     1654750          47          47       973.6       672.3        1.45
     10 /      48       2        shuffle reverse_sorted      600899      315799         273         293       235.0       122.4        1.92
     10 /      48       2        shuffle         dither      409318      295898         264         256       158.9       114.6        1.39
     10 /      96       4       sawtooth          ident      185736      138682         506         537       143.7       107.1        1.34
     10 /      96       4       sawtooth        reverse      170103      135313         602         560       131.5       104.8        1.26
     10 /      96       4       sawtooth  reverse_front      178579      137662         554         544       138.2       106.3        1.30
     10 /      96       4       sawtooth   reverse_back      173139      136818         554         553       134.0       105.7        1.27
     10 /      96       4       sawtooth         sorted     1791182     1178846          95          95      1484.4       953.8        1.56
     10 /      96       4       sawtooth reverse_sorted     1257865      391262         100         191      1022.5       305.5        3.35
     10 /      96       4       sawtooth         dither      186311      140367         506         537       144.2       108.4        1.33
     10 /      96       4           rand          ident      159156      129190         636         606       123.0        99.7        1.23
     10 /      96       4           rand        reverse      164987      126718         616         588       127.6        98.1        1.30
     10 /      96       4           rand  reverse_front      156276      128819         590         600       121.3        99.5        1.22
     10 /      96       4           rand   reverse_back      145583      113368         662         601       112.5        87.9        1.28
     10 /      96       4           rand         sorted     1752045     1164222          95          95      1447.6       937.9        1.54
     10 /      96       4           rand reverse_sorted     1317409     1031838          95          95      1066.4       826.1        1.29
     10 /      96       4           rand         dither      163112      127011         641         582       126.3        98.1        1.29
     10 /      96       4        stagger          ident      189425      200737         430         338       146.6       155.8        0.94
     10 /      96       4        stagger        reverse      196466      208185         385         319       152.2       161.3        0.94
     10 /      96       4        stagger  reverse_front      187791      201289         456         339       145.3       155.8        0.93
     10 /      96       4        stagger   reverse_back      198677      201640         359         339       154.0       156.1        0.99
     10 /      96       4        stagger         sorted     1777916     1193183          95          95      1469.7       961.7        1.53
     10 /      96       4        stagger reverse_sorted     1279045     1039185          95          95      1035.1       832.6        1.24
     10 /      96       4        stagger         dither      272624      314825         332         229       212.2       244.8        0.87
     10 /      96       4        plateau          ident     1501089     1049510          95          95      1235.7       844.4        1.46
     10 /      96       4        plateau        reverse     1503727      434492          97         207      1235.9       340.4        3.63
     10 /      96       4        plateau  reverse_front     1403733      396086          97         205      1142.2       309.2        3.69
     10 /      96       4        plateau   reverse_back     1761834     1117794          95          95      1455.7       898.8        1.62
     10 /      96       4        plateau         sorted     1649422     1192661          95          95      1361.2       962.4        1.41
     10 /      96       4        plateau reverse_sorted     1446496      429725          97         207      1184.5       335.8        3.53
     10 /      96       4        plateau         dither     1759216     1209649          95          95      1468.1       987.0        1.49
     10 /      96       4        shuffle          ident      239407      214778         387         354       186.8       166.4        1.12
     10 /      96       4        shuffle        reverse      195436      148045         643         548       151.3       114.5        1.32
     10 /      96       4        shuffle  reverse_front      213254      122599         502         462       165.2        94.7        1.74
     10 /      96       4        shuffle   reverse_back      216842      188666         528         418       167.9       146.0        1.15
     10 /      96       4        shuffle         sorted     1747663     1213385          95          95      1447.2       979.7        1.48
     10 /      96       4        shuffle reverse_sorted      375155      230739         372         405       292.7       178.9        1.64
     10 /      96       4        shuffle         dither      167125      131465         600         590       129.3       101.5        1.27
     10 /      46       6       sawtooth          ident      449193      330605         227         220       167.4       122.8        1.36
     10 /      46       6       sawtooth        reverse      428066      314424         238         229       159.5       116.9        1.36
     10 /      46       6       sawtooth  reverse_front      432223      318731         243         238       160.9       118.4        1.36
     10 /      46       6       sawtooth   reverse_back      446519      327651         221         227       166.4       122.0        1.36
     10 /      46       6       sawtooth         sorted     2340546     1680833          45          45       925.0       649.4        1.42
     10 /      46       6       sawtooth reverse_sorted      505300      359317         226         224       189.0       133.8        1.41
     10 /      46       6       sawtooth         dither      468735      315064         202         225       174.9       117.0        1.49
     10 /      46       6           rand          ident      410588      304636         269         257       153.3       113.1        1.35
     10 /      46       6           rand        reverse      433223      311541         234         247       161.4       115.6        1.40
     10 /      46       6           rand  reverse_front      404069      298208         267         257       150.4       110.7        1.36
     10 /      46       6           rand   reverse_back      423903      310640         236         244       157.9       115.3        1.37
     10 /      46       6           rand         sorted     2392900     1685360          45          45       945.8       650.4        1.45
     10 /      46       6           rand reverse_sorted     1977286     1588875          45          45       773.0       614.2        1.26
     10 /      46       6           rand         dither      419274      336170         251         230       156.1       124.9        1.25
     10 /      46       6        stagger          ident      412399      321340         242         231       153.5       119.3        1.29
