 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21437766    22091431         3.3         3.0        1.09
10000000 / 1095696       0        strings        reverse           1           1    21424871    21963570         3.3         3.2        1.05
10000000 / 1095696       0        strings  reverse_front           1           1    21433651    22252152         3.3         3.1        1.05
10000000 / 1095696       0        strings   reverse_back           1           1    21428986    21661839         3.2         3.2        1.00
10000000 / 1095696       0        strings         sorted           7           7     1095695     1095695        61.6        62.8        0.98
10000000 / 1095696       0        strings reverse_sorted           1           1     7980429     9015072         8.6         7.9        1.08
     10 /      48       2       sawtooth          ident      294594      198344         186         182       117.1        77.9        1.50
     10 /      48       2       sawtooth        reverse      283960      207500         206         201       112.6        81.9        1.38
     10 /      48       2       sawtooth  reverse_front      280542      215080         196         192       111.2        84.6        1.31
     10 /      48       2       sawtooth   reverse_back      297187      212992         196         191       118.6        83.8        1.42
     10 /      48       2       sawtooth         sorted      800433      531696          47          47       341.0       217.4        1.57
     10 /      48       2       sawtooth reverse_sorted      588521      389122          49          71       241.6       156.4        1.55
     10 /      48       2       sawtooth         dither      295070      209777         186         182       117.5        82.4        1.43
     10 /      48       2           rand          ident      256616      192507         267         246       101.4        75.5        1.34
     10 /      48       2           rand        reverse      246544      170599         269         279        97.5        67.1        1.45
     10 /      48       2           rand  reverse_front      247440      192418         259         255        97.8        75.5        1.30
     10 /      48       2           rand   reverse_back      239315      184785         277         240        94.4        72.7        1.30
     10 /      48       2           rand         sorted      807306      530894          47          47       340.8       216.4        1.57
     10 /      48       2           rand reverse_sorted      707526      437053          47          47       296.5       176.7        1.68
     10 /      48       2           rand         dither      251652      192254         250         231        99.5        75.4        1.32
     10 /      48       2        stagger          ident      278154      282342         175         124       110.2       112.2        0.98
     10 /      48       2        stagger        reverse      305476      278486         140         124       121.9       110.3        1.11
     10 /      48       2        stagger  reverse_front      279552      248038         178         131       111.2        98.3        1.13
     10 /      48       2        stagger   reverse_back      318426      230159         136         154       126.9        90.9        1.40
     10 /      48       2        stagger         sorted      808296      534383          47          47       341.8       219.4        1.56
     10 /      48       2        stagger reverse_sorted      303020      193184         258         285       120.4        76.0        1.58
     10 /      48       2        stagger         dither      262064      187571         250         251       103.6        73.5        1.41
     10 /      48       2        plateau          ident      806984      516082          47          47       342.4       211.3        1.62
     10 /      48       2        plateau        reverse      669191      336320          49         107       279.9       135.2        2.07
     10 /      48       2        plateau  reverse_front      637506      297033          49         101       264.4       118.1        2.24
     10 /      48       2        plateau   reverse_back      803077      521296          47          47       338.7       213.9        1.58
     10 /      48       2        plateau         sorted      764526      507428          47          47       326.3       209.1        1.56
     10 /      48       2        plateau reverse_sorted      659235      341456          49         107       273.5       136.2        2.01
     10 /      48       2        plateau         dither      765803      513649          47          47       323.9       210.4        1.54
     10 /      48       2        shuffle          ident      337704      240358         152         146       135.1        94.8        1.43
     10 /      48       2        shuffle        reverse      261606      194066         278         262       103.4        76.1        1.36
     10 /      48       2        shuffle  reverse_front      297321      217491         238         216       118.3        85.6        1.38
     10 /      48       2        shuffle   reverse_back      224115      214528         191         191        88.3        84.3        1.05
     10 /      48       2        shuffle         sorted      810477      525798          47          47       342.7       215.9        1.59
     10 /      48       2        shuffle reverse_sorted      282855      196258         273         293       112.3        77.1        1.46
     10 /      48       2        shuffle         dither      257072      191166         264         256       101.7        75.0        1.36
     10 /      96       4       sawtooth          ident      125390      101112         506         537        97.8        78.8        1.24
     10 /      96       4       sawtooth        reverse      124086       98410         602         560        97.5        76.6        1.27
     10 /      96       4       sawtooth  reverse_front      123811      100265         554         544        96.9        78.1        1.24
     10 /      96       4       sawtooth   reverse_back      125276      100726         554         553        97.9        78.4        1.25
     10 /      96       4       sawtooth         sorted      712489      474752          95          95       608.7       391.9        1.55
     10 /      96       4       sawtooth reverse_sorted      400287      219619         100         191       325.4       173.6        1.87
     10 /      96       4       sawtooth         dither      131522       99257         506         537       102.6        77.2        1.33
     10 /      96       4           rand          ident      113057       91682         657         609        88.1        71.5        1.23
     10 /      96       4           rand        reverse      114787       87678         619         616        89.6        68.2        1.31
     10 /      96       4           rand  reverse_front      111462       86632         649         612        87.1        67.3        1.29
     10 /      96       4           rand   reverse_back      115333       92040         627         606        90.0        71.6        1.26
     10 /      96       4           rand         sorted      721025      472013          95          95       628.2       389.3        1.61
     10 /      96       4           rand reverse_sorted      649696      422978          95          95       544.0       343.9        1.58
     10 /      96       4           rand         dither      116615       94407         610         596        91.1        73.4        1.24
     10 /      96       4        stagger          ident      131018      132727         430         338       102.3       103.6        0.99
     10 /      96       4        stagger        reverse      131226      148262         385         319       102.4       116.1        0.88
     10 /      96       4        stagger  reverse_front      121942      119074         456         339        95.1        94.1        1.01
     10 /      96       4        stagger   reverse_back      139329      127920         359         339       109.3        99.9        1.09
     10 /      96       4        stagger         sorted      709570      466239          95          95       602.2       383.2        1.57
     10 /      96       4        stagger reverse_sorted      634900      439929          95          95       534.6       359.8        1.49
     10 /      96       4        stagger         dither      181417      193864         332         229       142.8       153.1        0.93
     10 /      96       4        plateau          ident      705928      472094          95          95       608.6       388.1        1.57
     10 /      96       4        plateau        reverse      595401      257915          97         207       508.8       205.2        2.48
     10 /      96       4        plateau  reverse_front      545661      240156          97         205       457.7       190.4        2.40
     10 /      96       4        plateau   reverse_back      711649      462526          95          95       610.0       378.6        1.61
     10 /      96       4        plateau         sorted      720830      477137          95          95       612.2       392.1        1.56
     10 /      96       4        plateau reverse_sorted      600769      253650          97         207       501.9       201.6        2.49
     10 /      96       4        plateau         dither      717496      471670          95          95       613.0       388.0        1.58
     10 /      96       4        shuffle          ident      164670      126323         387         354       129.1        98.5        1.31
     10 /      96       4        shuffle        reverse      130905       98258         643         548       102.4        76.4        1.34
     10 /      96       4        shuffle  reverse_front      146227      112873         502         462       114.5        88.1        1.30
     10 /      96       4        shuffle   reverse_back      143046      123682         528         418       112.0        97.3        1.15
     10 /      96       4        shuffle         sorted      706195      463363          95          95       594.4       379.3        1.57
     10 /      96       4        shuffle reverse_sorted      201957      150076         372         405       160.3       117.7        1.36
     10 /      96       4        shuffle         dither      115321       97941         600         590        89.9        76.3        1.18
     10 /      46       6       sawtooth          ident      250179      194091         227         220        95.0        73.2        1.30
     10 /      46       6       sawtooth        reverse      260202      193755         238         229        98.6        72.8        1.35
     10 /      46       6       sawtooth  reverse_front      271406      193853         243         238       103.0        73.1        1.41
     10 /      46       6       sawtooth   reverse_back      280326      199887         221         227       106.6        75.2        1.42
     10 /      46       6       sawtooth         sorted      812157      522761          45          45       330.3       205.2        1.61
     10 /      46       6       sawtooth reverse_sorted      282951      203251         226         224       108.1        76.7        1.41
     10 /      46       6       sawtooth         dither      288872      194252         202         225       110.4        73.0        1.51
     10 /      46       6           rand          ident      255441      183863         268         263        96.8        69.0        1.40
     10 /      46       6           rand        reverse      262455      183985         228         242        99.4        69.1        1.44
     10 /      46       6           rand  reverse_front      272402      200430         224         245       103.5        75.4        1.37
     10 /      46       6           rand   reverse_back      261426      178561         272         263        99.0        67.4        1.47
     10 /      46       6           rand         sorted      797857      539855          45          45       321.7       211.3        1.52
     10 /      46       6           rand reverse_sorted      742370      500289          45          45       297.4       195.1        1.52
     10 /      46       6           rand         dither      237006      188443         253         267        90.2        70.8        1.27
     10 /      46       6        stagger          ident      254502      191960         242         231        96.5        72.2        1.34
     10 /      46       6        stagger        reverse      249147      190361         244         227        94.6        71.7        1.32
     10 /      46       6        stagger  reverse_front      259207      181978         242         242        98.4        68.4        1.44
     10 /      46       6        stagger   reverse_back      253172      193784         244         222        96.0        72.9        1.32
     10 /      46       6        stagger         sorted      811016      544559          45          45       335.2       213.2        1.57
     10 /      46       6        stagger reverse_sorted      757451      508107          45          45       305.5       199.8        1.53
     10 /      46       6        stagger         dither      229630      194579         225         238        87.2        73.5        1.19
     10 /      46       6        plateau          ident      802815      524422          45          45       323.7       204.8        1.58
     10 /      46       6        plateau        reverse      599737      347054          47         103       236.7       132.8        1.78
     10 /      46       6        plateau  reverse_front      581364      297081          47         105       230.2       113.0        2.04
     10 /      46       6        plateau   reverse_back      813292      539145          45          45       331.2       211.3        1.57
     10 /      46       6        plateau         sorted      811517      514892          45          45       329.4       200.8        1.64
     10 /      46       6        plateau reverse_sorted      597464      349242          47         103       237.2       133.5        1.78
     10 /      46       6        plateau         dither      366520      342485         130          88       141.3       130.8        1.08
     10 /      46       6        shuffle          ident      387847      257903         110         123       149.2        97.7        1.53
     10 /      46       6        shuffle        reverse      296008      210304         202         206       112.9        79.3        1.42
     10 /      46       6        shuffle  reverse_front      317250      258568         142         147       120.9        97.8        1.24
     10 /      46       6        shuffle   reverse_back      346211      224696         170         169       132.9        85.0        1.56
     10 /      46       6        shuffle         sorted      810651      541101          45          45       329.3       212.2        1.55
     10 /      46       6        shuffle reverse_sorted      372586      292653         140         153       143.0       111.4        1.28
     10 /      46       6        shuffle         dither      258238      203926         239         216        97.9        76.7        1.28
     10 /      34       8       sawtooth          ident      340709      270080         143         135        95.9        75.5        1.27
     10 /      34       8       sawtooth        reverse      318101      257004         183         124        89.9        71.7        1.25
