 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21747970    22091431         6.4         6.6        0.97
10000000 / 1095696       0        strings        reverse           1           1    21736615    21963570         6.5         6.7        0.97
10000000 / 1095696       0        strings  reverse_front           1           1    21744720    22252152         6.4         6.5        1.00
10000000 / 1095696       0        strings   reverse_back           1           1    21739593    21661839         6.5         6.7        0.96
10000000 / 1095696       0        strings         sorted          17          15     1095695     1095695       160.8       143.6        1.12
10000000 / 1095696       0        strings reverse_sorted           3           3     3232686     9015072        26.4        17.9        1.47
     10 /      48       2       sawtooth          ident      576955      373097         181         182       235.9       149.3        1.58
     10 /      48       2       sawtooth        reverse      519502      390776         201         201       211.3       156.7        1.35
     10 /      48       2       sawtooth  reverse_front      556066      400019         191         192       226.8       160.4        1.41
     10 /      48       2       sawtooth   reverse_back      555649      402693         191         191       227.3       161.9        1.40
     10 /      48       2       sawtooth         sorted     1589099     1456139          47          47       742.9       662.0        1.12
     10 /      48       2       sawtooth reverse_sorted     1381768      943687          49          71       623.2       403.1        1.55
     10 /      48       2       sawtooth         dither      576978      412850         181         182       235.9       165.9        1.42
     10 /      48       2           rand          ident      389277      314034         290         279       156.0       124.8        1.25
     10 /      48       2           rand        reverse      409784      358727         261         236       164.5       144.8        1.14
     10 /      48       2           rand  reverse_front      403820      321103         276         277       162.0       127.7        1.27
     10 /      48       2           rand   reverse_back      405941      334618         275         268       162.9       133.4        1.22
     10 /      48       2           rand         sorted     1629284     1451933          47          47       756.5       659.9        1.15
     10 /      48       2           rand reverse_sorted     1418900     1293220          47          47       642.8       576.9        1.11
     10 /      48       2           rand         dither      443701      346430         252         237       178.8       138.1        1.29
     10 /      48       2        stagger          ident      574352      647412         180         124       234.9       266.8        0.88
     10 /      48       2        stagger        reverse      628506      601602         149         124       258.5       247.0        1.05
     10 /      48       2        stagger  reverse_front      547656      589947         187         131       223.2       241.6        0.92
     10 /      48       2        stagger   reverse_back      692017      524299         140         154       286.6       213.1        1.35
     10 /      48       2        stagger         sorted     1345022     1457952          47          47       648.9       661.6        0.98
     10 /      48       2        stagger reverse_sorted      440765      331402         258         285       177.5       131.9        1.35
     10 /      48       2        stagger         dither      430720      344219         255         251       173.6       137.1        1.27
     10 /      48       2        plateau          ident     1653847     1455542          47          47       770.3       662.7        1.16
     10 /      48       2        plateau        reverse     1307465      804735          49         107       582.2       337.9        1.72
     10 /      48       2        plateau  reverse_front     1275561      724432          49         101       567.5       301.1        1.88
     10 /      48       2        plateau   reverse_back     1642764     1415155          47          47       764.1       639.6        1.19
     10 /      48       2        plateau         sorted     1640304     1463970          47          47       762.7       665.8        1.15
     10 /      48       2        plateau reverse_sorted     1306106      807603          49         107       582.7       338.9        1.72
     10 /      48       2        plateau         dither     1643171     1458899          47          47       768.7       664.3        1.16
     10 /      48       2        shuffle          ident      703197      486259         130         146       291.6       197.0        1.48
     10 /      48       2        shuffle        reverse      408632      337087         258         262       164.2       134.5        1.22
     10 /      48       2        shuffle  reverse_front      491066      383855         216         216       198.9       153.6        1.29
     10 /      48       2        shuffle   reverse_back      584397      409305         170         191       239.5       164.2        1.46
     10 /      48       2        shuffle         sorted     1653107     1456997          47          47       770.8       660.8        1.17
     10 /      48       2        shuffle reverse_sorted      414376      330818         273         293       166.6       131.7        1.26
     10 /      48       2        shuffle         dither      408477      338543         271         256       164.0       134.9        1.22
     10 /      96       4       sawtooth          ident      226272      162396         512         537       179.6       127.6        1.41
