 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21682436    22091431         6.7         6.5        1.04
10000000 / 1095696       0        strings        reverse           1           1    21671080    21963570         6.6         6.6        1.00
10000000 / 1095696       0        strings  reverse_front           1           1    21679185    22252152         6.9         6.4        1.07
10000000 / 1095696       0        strings   reverse_back           1           1    21674059    21661839         6.9         6.7        1.03
10000000 / 1095696       0        strings         sorted          16          15     1095695     1095695       152.4       143.1        1.07
10000000 / 1095696       0        strings reverse_sorted           4           3     3215383     9015072        30.8        18.2        1.69
     10 /      48       2       sawtooth          ident      598701      399715         178         182       236.6       156.5        1.51
     10 /      48       2       sawtooth        reverse      535207      362413         198         201       211.5       142.0        1.49
     10 /      48       2       sawtooth  reverse_front      578767      365733         188         192       228.4       143.3        1.59
     10 /      48       2       sawtooth   reverse_back      576250      386910         188         191       227.5       151.3        1.50
     10 /      48       2       sawtooth         sorted     2249821     1621869          47          47       966.2       680.1        1.42
     10 /      48       2       sawtooth reverse_sorted     1857415      968011          49          71       785.4       390.2        2.01
     10 /      48       2       sawtooth         dither      603172      404179         178         182       238.3       158.2        1.51
     10 /      48       2           rand          ident      407892      323983         272         246       159.6       126.8        1.26
     10 /      48       2           rand        reverse      408089      311034         274         279       160.4       121.2        1.32
     10 /      48       2           rand  reverse_front      397234      317460         264         255       155.5       123.8        1.26
     10 /      48       2           rand   reverse_back      405685      327611         282         240       158.8       127.8        1.24
     10 /      48       2           rand         sorted     2204597     1629737          47          47       948.3       677.0        1.40
     10 /      48       2           rand reverse_sorted     1822838     1567956          47          47       772.2       652.6        1.18
     10 /      48       2           rand         dither      373773      289966         255         231       146.2       113.0        1.29
     10 /      48       2        stagger          ident      522637      532918         178         124       205.8       209.9        0.98
     10 /      48       2        stagger        reverse      535757      506098         147         124       211.0       198.9        1.06
     10 /      48       2        stagger  reverse_front      491486      489082         184         131       193.6       192.2        1.01
     10 /      48       2        stagger   reverse_back      564602      451976         139         154       222.8       177.3        1.26
     10 /      48       2        stagger         sorted     2267219     1633207          47          47       976.0       678.5        1.44
     10 /      48       2        stagger reverse_sorted      618237      343961         258         285       244.9       134.4        1.82
     10 /      48       2        stagger         dither      440708      308344         252         251       172.8       120.2        1.44
     10 /      48       2        plateau          ident     2234264     1582842          47          47       960.2       658.7        1.46
     10 /      48       2        plateau        reverse     1871114      717139          49         107       789.5       284.6        2.77
     10 /      48       2        plateau  reverse_front     1807322      681220          49         101       759.4       270.8        2.80
     10 /      48       2        plateau   reverse_back     2179812     1615381          47          47       946.4       674.6        1.40
     10 /      48       2        plateau         sorted     2273846     1570281          47          47       979.8       650.5        1.51
     10 /      48       2        plateau reverse_sorted     1848088      712151          49         107       783.6       282.7        2.77
     10 /      48       2        plateau         dither     2237378     1562858          47          47       961.3       650.3        1.48
     10 /      48       2        shuffle          ident      873021      498105         127         146       349.4       195.8        1.78
     10 /      48       2        shuffle        reverse      530178      343661         255         262       208.7       134.1        1.56
     10 /      48       2        shuffle  reverse_front      625493      389320         213         216       247.4       152.2        1.62
     10 /      48       2        shuffle   reverse_back      704949      418531         167         191       279.8       165.5        1.69
     10 /      48       2        shuffle         sorted     2042021     1615344          47          47       898.5       671.2        1.34
     10 /      48       2        shuffle reverse_sorted      554473      321703         273         293       218.9       125.5        1.74
     10 /      48       2        shuffle         dither      421696      326527         268         256       165.2       127.4        1.30
     10 /      96       4       sawtooth          ident      205394      152318         505         537       160.5       118.4        1.36
     10 /      96       4       sawtooth        reverse      189993      146817         601         560       147.9       114.1        1.30
     10 /      96       4       sawtooth  reverse_front      199453      151975         553         544       155.6       118.1        1.32
     10 /      96       4       sawtooth   reverse_back      193030      150143         553         553       150.5       116.6        1.29
     10 /      96       4       sawtooth         sorted     1533579     1158147          95          95      1326.8       971.3        1.37
     10 /      96       4       sawtooth reverse_sorted      995238      406490         100         191       826.4       322.0        2.57
     10 /      96       4       sawtooth         dither      206591      151815         505         537       161.0       117.9        1.37
     10 /      96       4           rand          ident      114712      119430         675         609        89.0        93.4        0.95
     10 /      96       4           rand        reverse      146832      103361         637         616       114.1        80.1        1.42
     10 /      96       4           rand  reverse_front      157809      133727         667         612       122.6       103.7        1.18
     10 /      96       4           rand   reverse_back      164929      135103         645         606       128.3       104.8        1.22
     10 /      96       4           rand         sorted     1545704     1160603          95          95      1361.1       979.9        1.39
     10 /      96       4           rand reverse_sorted     1159909     1059419          95          95       973.6       886.8        1.10
     10 /      96       4           rand         dither      169979      140814         626         596       132.3       109.4        1.21
     10 /      96       4        stagger          ident      202666      209816         442         338       158.1       163.8        0.97
     10 /      96       4        stagger        reverse      208701      222709         401         319       162.9       175.1        0.93
     10 /      96       4        stagger  reverse_front      191489      213536         471         339       149.3       166.5        0.90
     10 /      96       4        stagger   reverse_back      180009      210523         372         339       142.5       164.4        0.87
     10 /      96       4        stagger         sorted     1530350     1106716          95          95      1335.4       927.8        1.44
     10 /      96       4        stagger reverse_sorted     1156841     1088111          95          95       973.2       912.1        1.07
     10 /      96       4        stagger         dither      335571      336231         304         229       264.6       265.2        1.00
     10 /      96       4        plateau          ident     1545407     1101223          95          95      1343.1       920.4        1.46
     10 /      96       4        plateau        reverse     1284729      446140          97         207      1087.3       354.0        3.07
     10 /      96       4        plateau  reverse_front     1269652      421074          97         205      1077.2       333.5        3.23
     10 /      96       4        plateau   reverse_back     1552537     1156826          95          95      1349.5       971.5        1.39
     10 /      96       4        plateau         sorted     1538203     1159824          95          95      1340.7       977.5        1.37
     10 /      96       4        plateau reverse_sorted     1246912      444268          97         207      1055.2       352.8        2.99
     10 /      96       4        plateau         dither     1536440     1153383          95          95      1339.7       970.2        1.38
     10 /      96       4        shuffle          ident      321587      220893         348         354       253.2       172.4        1.47
     10 /      96       4        shuffle        reverse      226237      161438         607         548       176.9       125.4        1.41
     10 /      96       4        shuffle  reverse_front      265526      180062         466         462       207.9       140.1        1.48
     10 /      96       4        shuffle   reverse_back      268111      203235         489         418       209.9       158.4        1.33
     10 /      96       4        shuffle         sorted     1525629     1149760          95          95      1323.5       968.6        1.37
     10 /      96       4        shuffle reverse_sorted      350321      249773         372         405       276.6       195.3        1.42
     10 /      96       4        shuffle         dither      179595      143542         607         590       139.9       111.5        1.25
     10 /      46       6       sawtooth          ident      454847      349399         232         220       171.0       130.7        1.31
     10 /      46       6       sawtooth        reverse      434333      335679         243         229       163.2       125.7        1.30
     10 /      46       6       sawtooth  reverse_front      440237      259707         248         238       165.4        96.8        1.71
     10 /      46       6       sawtooth   reverse_back      448223      342912         226         227       168.5       128.2        1.31
     10 /      46       6       sawtooth         sorted     2282700     1638076          45          45       945.9       656.6        1.44
     10 /      46       6       sawtooth reverse_sorted      609839      379219         209         224       231.2       142.0        1.63
     10 /      46       6       sawtooth         dither      511447      332990         201         225       192.9       124.5        1.55
     10 /      46       6           rand          ident      404080      323063         278         263       151.5       120.8        1.25
     10 /      46       6           rand        reverse      430947      323800         238         242       161.9       121.0        1.34
     10 /      46       6           rand  reverse_front      431207      336809         234         245       162.3       125.9        1.29
     10 /      46       6           rand   reverse_back      405182      318854         282         263       152.0       119.1        1.28
     10 /      46       6           rand         sorted     2257337     1639144          45          45       936.3       657.5        1.42
     10 /      46       6           rand reverse_sorted     1916133     1555836          45          45       777.9       619.0        1.26
     10 /      46       6           rand         dither      394395      322393         263         267       147.9       120.5        1.23
     10 /      46       6        stagger          ident      426256      349414         252         231       160.1       130.8        1.22
     10 /      46       6        stagger        reverse      410151      328410         254         227       153.9       122.9        1.25
     10 /      46       6        stagger  reverse_front      421484      328986         252         242       158.2       122.9        1.29
     10 /      46       6        stagger   reverse_back      424814      349639         254         222       159.5       130.8        1.22
     10 /      46       6        stagger         sorted     2309839     1656607          45          45       959.8       662.9        1.45
     10 /      46       6        stagger reverse_sorted     1921757     1565373          45          45       778.1       623.7        1.25
     10 /      46       6        stagger         dither      477188      328822         228         238       179.6       122.9        1.46
     10 /      46       6        plateau          ident     1487843     1567970          45          45       614.4       633.7        0.97
     10 /      46       6        plateau        reverse     1717771      711910          47         103       690.9       271.1        2.55
     10 /      46       6        plateau  reverse_front     1678342      692498          47         105       672.5       263.5        2.55
     10 /      46       6        plateau   reverse_back     2288558     1631801          45          45       945.4       651.5        1.45
     10 /      46       6        plateau         sorted     2283402     1638243          45          45       942.6       653.9        1.44
     10 /      46       6        plateau reverse_sorted     1686871      767045          47         103       678.5       292.7        2.32
     10 /      46       6        plateau         dither      864779      731917         112          88       331.5       279.3        1.19
     10 /      46       6        shuffle          ident      830806      503457         109         123       319.0       189.9        1.68
     10 /      46       6        shuffle        reverse      511880      403151         203         206       192.9       151.6        1.27
     10 /      46       6        shuffle  reverse_front      635833      504687         141         147       240.8       190.2        1.27
     10 /      46       6        shuffle   reverse_back      657080      443500         169         169       249.6       166.8        1.50
     10 /      46       6        shuffle         sorted     2180373     1623559          45          45       897.8       648.0        1.39
     10 /      46       6        shuffle reverse_sorted      702911      602941         140         153       267.6       228.4        1.17
     10 /      46       6        shuffle         dither      429559      343552         245         216       161.5       128.4        1.26
     10 /      34       8       sawtooth          ident      665871      566110         145         135       185.6       157.2        1.18
     10 /      34       8       sawtooth        reverse      589646      547566         186         124       163.8       152.1        1.08
     10 /      34       8       sawtooth  reverse_front      615607      547551         170         125       171.2       152.0        1.13
     10 /      34       8       sawtooth   reverse_back      621226      577219         160         128       172.9       160.4        1.08
     10 /      34       8       sawtooth         sorted     2609859     1803854          33          33       784.2       525.3        1.49
