 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21682436    22091431         6.1         6.6        0.92
10000000 / 1095696       0        strings        reverse           1           1    21671080    21963570         6.3         6.7        0.95
10000000 / 1095696       0        strings  reverse_front           1           1    21679185    22252152         6.2         6.6        0.94
10000000 / 1095696       0        strings   reverse_back           1           1    21674059    21661839         6.3         6.8        0.93
10000000 / 1095696       0        strings         sorted          17          16     1095695     1095695       168.4       151.9        1.11
10000000 / 1095696       0        strings reverse_sorted           3           2     3215383     9015072        25.0        11.8        2.11
     10 /      48       2       sawtooth          ident      554590      391120         178         182       222.3       154.7        1.44
     10 /      48       2       sawtooth        reverse      519444      398197         198         201       207.5       157.7        1.32
     10 /      48       2       sawtooth  reverse_front      516123      407307         188         192       206.2       161.3        1.28
     10 /      48       2       sawtooth   reverse_back      532919      404426         188         191       214.1       160.3        1.34
     10 /      48       2       sawtooth         sorted     1732931     1533275          47          47       766.4       666.6        1.15
     10 /      48       2       sawtooth reverse_sorted     1483479     1006611          49          71       643.2       418.4        1.54
     10 /      48       2       sawtooth         dither      553786      415668         178         182       222.1       164.7        1.35
     10 /      48       2           rand          ident      385426      253365         287         279       152.4        99.3        1.53
     10 /      48       2           rand        reverse      416312      362279         258         236       165.1       142.9        1.16
     10 /      48       2           rand  reverse_front      387093      324756         273         277       153.1       127.9        1.20
     10 /      48       2           rand   reverse_back      402547      337236         272         268       159.3       132.8        1.20
     10 /      48       2           rand         sorted     1784954     1560062          47          47       790.9       678.7        1.17
     10 /      48       2           rand reverse_sorted     1562550     1382617          47          47       681.8       593.8        1.15
     10 /      48       2           rand         dither      433705      358345         249         237       172.2       141.6        1.22
     10 /      48       2        stagger          ident      573561      643877         178         124       230.1       259.6        0.89
     10 /      48       2        stagger        reverse      581070      605834         147         124       233.5       244.0        0.96
     10 /      48       2        stagger  reverse_front      525203      593583         184         131       209.9       238.5        0.88
     10 /      48       2        stagger   reverse_back      660601      531526         139         154       267.0       212.7        1.26
     10 /      48       2        stagger         sorted     1805261     1568149          47          47       803.5       695.9        1.15
     10 /      48       2        stagger reverse_sorted      459206      342174         258         285       182.6       134.9        1.35
     10 /      48       2        stagger         dither      412242      351182         252         251       163.4       138.6        1.18
     10 /      48       2        plateau          ident     1806365     1526113          47          47       804.3       661.6        1.22
     10 /      48       2        plateau        reverse     1480161      824399          49         107       640.8       337.4        1.90
     10 /      48       2        plateau  reverse_front     1481754      726577          49         101       641.0       295.1        2.17
     10 /      48       2        plateau   reverse_back     1805281     1572094          47          47       803.7       684.3        1.17
     10 /      48       2        plateau         sorted     1793137     1542014          47          47       797.4       669.4        1.19
     10 /      48       2        plateau reverse_sorted     1398235      628238          49         107       600.6       256.9        2.34
     10 /      48       2        plateau         dither     1803210     1541737          47          47       797.7       669.9        1.19
     10 /      48       2        shuffle          ident      722739      492547         127         146       293.9       196.6        1.50
     10 /      48       2        shuffle        reverse      431115      353150         255         262       171.1       139.3        1.23
     10 /      48       2        shuffle  reverse_front      513422      391279         213         216       205.0       154.5        1.33
     10 /      48       2        shuffle   reverse_back      590221      421980         167         191       237.3       167.3        1.42
     10 /      48       2        shuffle         sorted     1780813     1560257          47          47       789.5       686.4        1.15
     10 /      48       2        shuffle reverse_sorted      434181      336236         273         293       172.3       132.4        1.30
     10 /      48       2        shuffle         dither      411346      341101         268         256       163.0       134.5        1.21
     10 /      96       4       sawtooth          ident      212067      165736         505         537       167.8       130.4        1.29
     10 /      96       4       sawtooth        reverse      186797      158249         601         560       147.3       124.3        1.19
     10 /      96       4       sawtooth  reverse_front      199103      164227         553         544       157.3       129.1        1.22
     10 /      96       4       sawtooth   reverse_back      189268      159676         553         553       149.3       125.6        1.19
     10 /      96       4       sawtooth         sorted     1186438     1024319          95          95      1094.9       917.4        1.19
     10 /      96       4       sawtooth reverse_sorted      756355      432827         100         191       650.0       354.2        1.83
     10 /      96       4       sawtooth         dither      209172      165853         505         537       166.0       130.4        1.27
     10 /      96       4           rand          ident      171095      148827         673         617       134.6       116.7        1.15
     10 /      96       4           rand        reverse      176348      153346         627         614       138.8       120.3        1.15
     10 /      96       4           rand  reverse_front      176414      147700         644         617       138.9       115.8        1.20
     10 /      96       4           rand   reverse_back      126234      152305         656         631        98.9       119.5        0.83
     10 /      96       4           rand         sorted     1177011     1011925          95          95      1088.0       906.5        1.20
     10 /      96       4           rand reverse_sorted      970618      890599          95          95       868.6       784.4        1.11
     10 /      96       4           rand         dither      178630      156746         603         576       140.8       123.3        1.14
     10 /      96       4        stagger          ident      235347      266214         442         338       187.3       212.4        0.88
     10 /      96       4        stagger        reverse      237340      275066         401         319       188.8       219.8        0.86
     10 /      96       4        stagger  reverse_front      214051      273003         471         339       169.6       218.3        0.78
     10 /      96       4        stagger   reverse_back      262414      262911         372         339       209.3       209.8        1.00
     10 /      96       4        stagger         sorted     1175166     1014972          95          95      1084.2       911.4        1.19
     10 /      96       4        stagger reverse_sorted      965898      885137          95          95       859.9       778.9        1.10
     10 /      96       4        stagger         dither      342083      375246         304         229       276.1       304.8        0.91
     10 /      96       4        plateau          ident     1168904     1013747          95          95      1076.5       909.0        1.18
     10 /      96       4        plateau        reverse      956436      532398          97         207       850.6       443.0        1.92
     10 /      96       4        plateau  reverse_front      977991      471718          97         205       873.7       388.3        2.25
     10 /      96       4        plateau   reverse_back     1168258     1012101          95          95      1075.6       908.7        1.18
     10 /      96       4        plateau         sorted     1118063     1008418          95          95      1027.4       905.3        1.13
     10 /      96       4        plateau reverse_sorted      955096      511336          97         207       849.0       423.9        2.00
     10 /      96       4        plateau         dither     1168270     1001962          95          95      1074.1       899.6        1.19
     10 /      96       4        shuffle          ident      291884      221701         348         354       234.2       176.0        1.33
     10 /      96       4        shuffle        reverse      158640      123765         607         548       124.9        99.3        1.26
     10 /      96       4        shuffle  reverse_front      231643      185542         466         462       184.2       146.4        1.26
     10 /      96       4        shuffle   reverse_back      224020      218231         489         418       177.7       173.1        1.03
     10 /      96       4        shuffle         sorted     1171676     1020835          95          95      1076.7       917.2        1.17
     10 /      96       4        shuffle reverse_sorted      295525      236140         372         405       237.1       187.7        1.26
     10 /      96       4        shuffle         dither      180371      153293         607         590       142.3       120.4        1.18
     10 /      46       6       sawtooth          ident      440684      375064         232         220       168.0       142.1        1.18
     10 /      46       6       sawtooth        reverse      424323      360716         243         229       161.6       136.5        1.18
     10 /      46       6       sawtooth  reverse_front      415611      347349         248         238       158.0       131.6        1.20
     10 /      46       6       sawtooth   reverse_back      447516      366272         226         227       170.8       138.7        1.23
     10 /      46       6       sawtooth         sorted     1815199     1552588          45          45       775.0       651.2        1.19
     10 /      46       6       sawtooth reverse_sorted      488114      383726         209         224       186.8       145.7        1.28
     10 /      46       6       sawtooth         dither      490165      352923         201         225       187.4       133.6        1.40
     10 /      46       6           rand          ident      405134      372974         248         210       154.0       141.3        1.09
     10 /      46       6           rand        reverse      407028      354170         257         221       154.9       134.0        1.16
     10 /      46       6           rand  reverse_front      421721      359626         234         226       160.5       136.1        1.18
     10 /      46       6           rand   reverse_back      389409      359687         271         224       147.7       136.2        1.08
     10 /      46       6           rand         sorted     1756874     1542543          45          45       758.6       644.9        1.18
     10 /      46       6           rand reverse_sorted     1430288     1260157          45          45       599.5       519.9        1.15
     10 /      46       6           rand         dither      245327      330276         232         225        92.9       124.9        0.74
     10 /      46       6        stagger          ident      377707      286851         252         231       143.7       108.2        1.33
     10 /      46       6        stagger        reverse      330785      328217         254         227       125.5       124.9        1.01
     10 /      46       6        stagger  reverse_front      397927      320786         252         242       151.1       121.2        1.25
     10 /      46       6        stagger   reverse_back      416562      366448         254         222       158.4       138.7        1.14
     10 /      46       6        stagger         sorted     1830561     1555296          45          45       787.6       653.1        1.21
     10 /      46       6        stagger reverse_sorted     1554712     1345933          45          45       650.8       553.8        1.18
     10 /      46       6        stagger         dither      447215      353058         228         238       170.5       133.6        1.28
     10 /      46       6        plateau          ident     1830840     1570970          45          45       783.8       663.9        1.18
     10 /      46       6        plateau        reverse     1460183      846256          47         103       605.2       333.1        1.82
     10 /      46       6        plateau  reverse_front     1450114      729028          47         105       600.3       284.8        2.11
     10 /      46       6        plateau   reverse_back     1824570     1559719          45          45       782.0       654.1        1.20
     10 /      46       6        plateau         sorted     1829742     1540122          45          45       783.9       644.0        1.22
     10 /      46       6        plateau reverse_sorted     1465171      842661          47         103       607.3       331.8        1.83
     10 /      46       6        plateau         dither      836648      881111         112          88       329.0       347.7        0.95
     10 /      46       6        shuffle          ident      755976      521042         109         123       295.2       199.7        1.48
     10 /      46       6        shuffle        reverse      492071      404800         203         206       188.3       154.0        1.22
     10 /      46       6        shuffle  reverse_front      631762      543329         141         147       244.9       208.6        1.17
     10 /      46       6        shuffle   reverse_back      582067      441386         169         169       224.2       168.3        1.33
     10 /      46       6        shuffle         sorted     1731622     1569497          45          45       775.1       657.2        1.18
     10 /      46       6        shuffle reverse_sorted      721165      544565         140         153       281.2       209.4        1.34
     10 /      46       6        shuffle         dither      427582      369744         245         216       162.7       140.0        1.16
     10 /      34       8       sawtooth          ident      687863      567361         145         135       196.4       160.4        1.22
     10 /      34       8       sawtooth        reverse      535964      561145         186         124       151.1       158.6        0.95
     10 /      34       8       sawtooth  reverse_front      600235      556323         170         125       170.3       157.1        1.08
     10 /      34       8       sawtooth   reverse_back      628599      575918         160         128       178.3       162.8        1.10
     10 /      34       8       sawtooth         sorted     2072727     1728792          33          33       653.6       531.4        1.23
     10 /      34       8       sawtooth reverse_sorted      664836      537852         151         159       189.5       151.8        1.25
     10 /      34       8       sawtooth         dither      627998      524546         160         142       178.2       147.8        1.21
     10 /      34       8           rand          ident      603338      502986         162         152       171.3       141.6        1.21
     10 /      34       8           rand        reverse      607018      494546         163         160       172.1       139.3        1.24
     10 /      34       8           rand  reverse_front      609155      481586         164         147       172.8       135.3        1.28
     10 /      34       8           rand   reverse_back      614946      510990         161         151       174.6       143.8        1.21
     10 /      34       8           rand         sorted     2077538     1725588          33          33       654.7       530.7        1.23
     10 /      34       8           rand reverse_sorted     1814194     1503236          33          33       562.1       454.1        1.24
     10 /      34       8           rand         dither      620306      502773         158         144       176.0       141.6        1.24
     10 /      34       8        stagger          ident      647251      506872         148         152       184.3       142.6        1.29
     10 /      34       8        stagger        reverse      560029      491747         172         164       158.4       138.3        1.15
     10 /      34       8        stagger  reverse_front      607509      497708         160         157       172.2       140.0        1.23
     10 /      34       8        stagger   reverse_back      542384      414498         160         160       153.1       116.1        1.32
     10 /      34       8        stagger         sorted     2054959     1708762          33          33       652.6       523.9        1.25
     10 /      34       8        stagger reverse_sorted     1806945     1505897          33          33       558.9       456.3        1.22
     10 /      34       8        stagger         dither      607013      496436         157         157       172.2       139.7        1.23
     10 /      34       8        plateau          ident     2057077     1721788          33          33       647.5       529.1        1.22
     10 /      34       8        plateau        reverse     1619141     1045094          35          67       494.3       305.7        1.62
     10 /      34       8        plateau  reverse_front     1211094      844720          67          77       357.9       243.6        1.47
     10 /      34       8        plateau   reverse_back     1945740     1692750          33          33       608.6       519.5        1.17
     10 /      34       8        plateau         sorted     2048500     1712836          33          33       645.8       526.3        1.23
     10 /      34       8        plateau reverse_sorted     1610234     1044889          35          67       492.2       306.2        1.61
     10 /      34       8        plateau         dither     1062251     1002760          76          66       311.0       292.6        1.06
     10 /      34       8        shuffle          ident      811306      795719         107          78       233.6       228.9        1.02
     10 /      34       8        shuffle        reverse      509487      577947         186         138       144.0       164.2        0.88
     10 /      34       8        shuffle  reverse_front      589771      579952         150          92       167.6       165.1        1.02
     10 /      34       8        shuffle   reverse_back      607098      622534         142         109       173.7       177.6        0.98
     10 /      34       8        shuffle         sorted     1812271     1568143          33          33       577.0       481.8        1.20
     10 /      34       8        shuffle reverse_sorted      950743      739483          90          93       276.4       212.8        1.30
     10 /      34       8        shuffle         dither      615093      493934         158         151       174.5       138.9        1.26
     10 /      75      10       sawtooth          ident      255380      209972         409         450       158.0       129.5        1.22
     10 /      75      10       sawtooth        reverse      231734      218188         392         282       143.2       137.9        1.04
     10 /      75      10       sawtooth  reverse_front      243420      228080         428         375       150.6       140.8        1.07
     10 /      75      10       sawtooth   reverse_back      265371      211219         371         437       164.6       130.1        1.27
     10 /      75      10       sawtooth         sorted     1352759     1218771          74          74       971.7       855.9        1.14
     10 /      75      10       sawtooth reverse_sorted      324860      247689         307         354       202.9       153.4        1.32
     10 /      75      10       sawtooth         dither      256900      232229         401         345       159.2       143.4        1.11
     10 /      75      10           rand          ident      250133      204999         419         432       154.9       126.2        1.23
     10 /      75      10           rand        reverse      233651      203805         445         437       144.5       125.3        1.15
     10 /      75      10           rand  reverse_front      242433      206307         428         422       149.8       126.9        1.18
     10 /      75      10           rand   reverse_back      239947      209493         432         420       148.4       129.3        1.15
     10 /      75      10           rand         sorted     1366425     1220270          74          74       982.0       860.3        1.14
     10 /      75      10           rand reverse_sorted     1120884     1029815          74          74       778.2       705.9        1.10
     10 /      75      10           rand         dither      270988      210389         384         411       168.3       129.5        1.30
     10 /      75      10        stagger          ident      255188      217294         418         396       158.0       134.0        1.18
     10 /      75      10        stagger        reverse      231362      204285         452         424       142.8       125.6        1.14
     10 /      75      10        stagger  reverse_front      240246      216858         439         404       148.7       133.5        1.11
     10 /      75      10        stagger   reverse_back      244036      213594         429         414       151.0       131.3        1.15
     10 /      75      10        stagger         sorted     1350182     1213567          74          74       966.9       860.7        1.12
     10 /      75      10        stagger reverse_sorted     1148168     1055016          74          74       798.9       727.2        1.10
     10 /      75      10        stagger         dither      217721      231126         401         345       134.2       142.7        0.94
     10 /      75      10        plateau          ident     1371719     1229957          74          74       984.7       865.3        1.14
     10 /      75      10        plateau        reverse     1098699      696890          76         139       759.6       456.7        1.66
     10 /      75      10        plateau  reverse_front     1080747      601343          76         138       756.6       388.8        1.95
     10 /      75      10        plateau   reverse_back     1370485     1219465          74          74       986.2       860.0        1.15
     10 /      75      10        plateau         sorted     1361354     1225813          74          74       977.2       861.0        1.13
     10 /      75      10        plateau reverse_sorted     1093471      692073          76         139       754.7       453.4        1.66
     10 /      75      10        plateau         dither      567842      589636         171         152       365.8       380.6        0.96
     10 /      75      10        shuffle          ident      489507      389046         191         209       311.9       244.5        1.28
     10 /      75      10        shuffle        reverse      342482      268483         299         344       214.4       167.7        1.28
     10 /      75      10        shuffle  reverse_front      404169      297604         256         310       255.1       185.4        1.38
     10 /      75      10        shuffle   reverse_back      437353      320317         225         258       276.9       200.0        1.38
     10 /      75      10        shuffle         sorted     1370764     1224852          74          74       983.6       862.6        1.14
     10 /      75      10        shuffle reverse_sorted      451346      362654         222         257       289.0       227.6        1.27
     10 /      75      10        shuffle         dither      241849      213579         424         400       153.7       131.7        1.17
     10 /      30      12       sawtooth          ident      684938      602918         106         111       169.9       148.8        1.14
     10 /      30      12       sawtooth        reverse      574646      713761         128          68       143.3       179.6        0.80
     10 /      30      12       sawtooth  reverse_front      709283      550471         126         112       175.7       135.9        1.29
     10 /      30      12       sawtooth   reverse_back      775444      751100         107          89       193.0       186.5        1.03
     10 /      30      12       sawtooth         sorted     1388418     1741058          29          29       358.5       484.4        0.74
     10 /      30      12       sawtooth reverse_sorted      695626      539967         133         165       174.9       132.6        1.32
     10 /      30      12       sawtooth         dither      752981      516171         123         113       186.9       127.9        1.46
     10 /      30      12           rand          ident      757813      624665         126         125       187.9       154.0        1.22
     10 /      30      12           rand        reverse      656301      589206         149         148       162.3       145.1        1.12
     10 /      30      12           rand  reverse_front      758773      621741         123         130       188.3       153.2        1.23
     10 /      30      12           rand   reverse_back      660288      601920         152         138       163.8       148.2        1.11
     10 /      30      12           rand         sorted     2186722     1834736          29          29       580.5       477.8        1.21
     10 /      30      12           rand reverse_sorted     1932471     1677717          29          29       507.0       433.5        1.17
     10 /      30      12           rand         dither      732738      595847         130         135       181.5       146.9        1.24
     10 /      30      12        stagger          ident      694681      585231         138         135       171.8       144.0        1.19
     10 /      30      12        stagger        reverse      684154      601478         138         143       169.1       148.3        1.14
     10 /      30      12        stagger  reverse_front      684413      586878         143         141       169.2       144.4        1.17
     10 /      30      12        stagger   reverse_back      708787      613983         133         133       175.7       151.3        1.16
     10 /      30      12        stagger         sorted     2222351     1829386          29          29       589.7       476.0        1.24
     10 /      30      12        stagger reverse_sorted     1961121     1688459          29          29       513.5       436.2        1.18
     10 /      30      12        stagger         dither      751783      635852         125         119       186.4       156.8        1.19
     10 /      30      12        plateau          ident     2224278     1854406          29          29       589.4       482.8        1.22
     10 /      30      12        plateau        reverse     1742175     1258212          31          47       451.7       319.7        1.41
     10 /      30      12        plateau  reverse_front     1053303      978938          81          57       273.1       245.9        1.11
     10 /      30      12        plateau   reverse_back     2198952     1514578          29          29       582.0       389.1        1.50
     10 /      30      12        plateau         sorted     2219316     1846325          29          29       588.6       481.0        1.22
     10 /      30      12        plateau reverse_sorted     1726614     1261948          31          47       447.3       319.9        1.40
     10 /      30      12        plateau         dither     1146085     1045184          74          66       289.4       262.9        1.10
     10 /      30      12        shuffle          ident     1488472     1196648          60          58       381.6       302.7        1.26
     10 /      30      12        shuffle        reverse     1075854     1113586          71          49       270.5       282.4        0.96
     10 /      30      12        shuffle  reverse_front     1319626      810687          54          88       335.5       201.8        1.66
     10 /      30      12        shuffle   reverse_back     1141727      807645          77          85       288.1       201.3        1.43
     10 /      30      12        shuffle         sorted     2224260     1833657          29          29       589.5       477.6        1.23
     10 /      30      12        shuffle reverse_sorted     1352133      929415          60          85       345.0       232.1        1.49
     10 /      30      12        shuffle         dither      698653      614459         136         129       172.8       151.6        1.14
    100 /     817       2       sawtooth          ident       20107       14255        5026        5922       133.6        94.3        1.42
    100 /     817       2       sawtooth        reverse       20206       14172        5026        5922       134.3        93.8        1.43
    100 /     817       2       sawtooth  reverse_front       20230       14369        5034        5763       134.5        95.0        1.41
    100 /     817       2       sawtooth   reverse_back       20113       14340        5026        5922       133.7        94.9        1.41
    100 /     817       2       sawtooth         sorted      182439      190939         816         816      1406.9      1485.9        0.95
    100 /     817       2       sawtooth reverse_sorted      136597       97263         818        1225      1009.1       692.9        1.46
    100 /     817       2       sawtooth         dither       20195       14402        5026        5922       134.3        95.3        1.41
    100 /     817       2           rand          ident        6022        5475        7878        7851        39.6        35.9        1.10
    100 /     817       2           rand        reverse        5184        5141        7965        7878        34.2        33.8        1.01
    100 /     817       2           rand  reverse_front        6022        5042        7983        7894        39.6        33.1        1.20
    100 /     817       2           rand   reverse_back        5954        5400        7886        7847        39.1        35.5        1.10
    100 /     817       2           rand         sorted      179355      190562         816         816      1379.8      1485.1        0.93
    100 /     817       2           rand reverse_sorted      141442      147339         816         816      1050.2      1102.8        0.95
    100 /     817       2           rand         dither       13878       11714        6797        7037        91.8        77.3        1.19
    100 /     817       2        stagger          ident       45325       53501        2402        2175       308.0       365.9        0.84
    100 /     817       2        stagger        reverse       47036       53202        2264        2175       320.5       363.9        0.88
    100 /     817       2        stagger  reverse_front       44918       51928        2341        2311       304.9       354.6        0.86
    100 /     817       2        stagger   reverse_back       49623       49623        2325        2312       338.2       338.5        1.00
    100 /     817       2        stagger         sorted      182434      191309         816         816      1411.2      1490.5        0.95
    100 /     817       2        stagger reverse_sorted      143308      147314         816         816      1065.1      1100.3        0.97
    100 /     817       2        stagger         dither       14303       11058        7054        7244        94.6        72.9        1.30
    100 /     817       2        plateau          ident      182057      190549         816         816      1402.0      1479.7        0.95
    100 /     817       2        plateau        reverse      149961       86885         818        1645      1124.7       611.9        1.84
    100 /     817       2        plateau  reverse_front      162612       76769         818        1638      1234.4       536.8        2.30
    100 /     817       2        plateau   reverse_back      182419      191332         816         816      1404.6      1492.2        0.94
