 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21747970    22091431         6.4         6.6        0.97
10000000 / 1095696       0        strings        reverse           1           1    21736615    21963570         6.4         6.7        0.96
10000000 / 1095696       0        strings  reverse_front           1           1    21744720    22252152         6.5         6.6        0.97
10000000 / 1095696       0        strings   reverse_back           1           1    21739593    21661839         6.4         5.8        1.11
10000000 / 1095696       0        strings         sorted          17          15     1095695     1095695       166.0       145.5        1.14
10000000 / 1095696       0        strings reverse_sorted           4           2     3232686     9015072        31.2        17.3        1.80
     10 /      48       2       sawtooth          ident      629030      396402         181         182       245.2       153.7        1.60
     10 /      48       2       sawtooth        reverse      596985      378400         201         201       232.6       146.7        1.59
     10 /      48       2       sawtooth  reverse_front      598825      382659         191         192       233.6       148.3        1.58
     10 /      48       2       sawtooth   reverse_back      616459      383054         191         191       240.3       148.5        1.62
     10 /      48       2       sawtooth         sorted     2521884     1814312          47          47      1031.2       728.4        1.42
     10 /      48       2       sawtooth reverse_sorted     2170624     1018705          49          71       880.3       401.7        2.19
     10 /      48       2       sawtooth         dither      636779      400002         181         182       249.2       155.3        1.60
     10 /      48       2           rand          ident      430703      304667         261         266       167.1       118.1        1.42
     10 /      48       2           rand        reverse      415375      328108         289         250       161.8       127.1        1.27
     10 /      48       2           rand  reverse_front      428344      298056         268         271       166.2       115.4        1.44
     10 /      48       2           rand   reverse_back      421308      317791         282         264       163.4       123.1        1.33
     10 /      48       2           rand         sorted     2527258     1811649          47          47      1033.4       727.1        1.42
     10 /      48       2           rand reverse_sorted     1901984     1697123          47          47       766.1       679.3        1.13
     10 /      48       2           rand         dither      472395      342059         233         240       183.5       132.4        1.39
     10 /      48       2        stagger          ident      432311      558297         180         124       167.7       218.0        0.77
     10 /      48       2        stagger        reverse      525941      525397         149         124       204.8       204.5        1.00
     10 /      48       2        stagger  reverse_front      503024      506959         187         131       195.5       197.1        0.99
     10 /      48       2        stagger   reverse_back      550489      472132         140         154       214.6       183.6        1.17
     10 /      48       2        stagger         sorted     2508288     1809088          47          47      1024.6       726.3        1.41
     10 /      48       2        stagger reverse_sorted      653906      340581         258         285       255.4       132.0        1.94
     10 /      48       2        stagger         dither      464574      326399         255         251       180.4       126.4        1.43
     10 /      48       2        plateau          ident     2515957     1827171          47          47      1027.9       737.2        1.39
     10 /      48       2        plateau        reverse     1944453      740212          49         107       783.2       289.4        2.71
     10 /      48       2        plateau  reverse_front     2010370      683502          49         101       813.0       267.3        3.04
     10 /      48       2        plateau   reverse_back     2523713     1843594          47          47      1032.3       742.8        1.39
     10 /      48       2        plateau         sorted     2526726     1793696          47          47      1032.9       720.0        1.43
     10 /      48       2        plateau reverse_sorted     1947472      737589          49         107       785.4       288.3        2.72
     10 /      48       2        plateau         dither     2497027     1841686          47          47      1020.0       741.2        1.38
     10 /      48       2        shuffle          ident      942739      516617         130         146       373.5       201.2        1.86
     10 /      48       2        shuffle        reverse      586374      344617         258         262       228.4       133.6        1.71
     10 /      48       2        shuffle  reverse_front      692926      392191         216         216       270.6       152.0        1.78
     10 /      48       2        shuffle   reverse_back      775353      418914         170         191       303.4       162.7        1.86
     10 /      48       2        shuffle         sorted     2517940     1823249          47          47      1029.4       732.7        1.41
     10 /      48       2        shuffle reverse_sorted      623387      346406         273         293       243.1       134.3        1.81
     10 /      48       2        shuffle         dither      422303      267292         271         256       163.8       103.3        1.59
     10 /      96       4       sawtooth          ident      216629      152468         512         537       167.9       117.9        1.42
