 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21747970    22091431         6.1         6.6        0.93
10000000 / 1095696       0        strings        reverse           1           1    21736615    21963570         6.2         6.6        0.94
10000000 / 1095696       0        strings  reverse_front           1           1    21744720    22252152         6.4         6.5        0.98
10000000 / 1095696       0        strings   reverse_back           1           1    21739593    21661839         6.4         6.7        0.96
10000000 / 1095696       0        strings         sorted          17          13     1095695     1095695       161.5       124.7        1.29
10000000 / 1095696       0        strings reverse_sorted           4           3     3236191     9015072        30.2        17.9        1.69
     10 /      48       2       sawtooth          ident      542069      401654         181         182       221.2       161.1        1.37
     10 /      48       2       sawtooth        reverse      517605      372508         201         201       210.1       149.1        1.41
     10 /      48       2       sawtooth  reverse_front      501867      379035         191         192       205.0       151.7        1.35
     10 /      48       2       sawtooth   reverse_back      507838      378609         191         191       207.5       152.3        1.36
     10 /      48       2       sawtooth         sorted     1650721     1422096          47          47       769.7       643.4        1.20
     10 /      48       2       sawtooth reverse_sorted     1384804      983911          49          71       625.3       421.8        1.48
     10 /      48       2       sawtooth         dither      560080      396214         181         182       228.5       158.9        1.44
     10 /      48       2           rand          ident      388354      231068         283         279       155.6        91.1        1.71
     10 /      48       2           rand        reverse      430066      360423         254         236       172.9       143.9        1.20
     10 /      48       2           rand  reverse_front      408678      325480         269         277       164.1       129.6        1.27
     10 /      48       2           rand   reverse_back      408585      333076         268         268       164.0       132.6        1.24
     10 /      48       2           rand         sorted     1625838     1407245          47          47       755.6       636.6        1.19
     10 /      48       2           rand reverse_sorted     1419095     1216517          47          47       641.9       541.4        1.19
     10 /      48       2           rand         dither      432681      351949         248         237       174.2       140.6        1.24
     10 /      48       2        stagger          ident      559176      635123         179         124       228.3       261.5        0.87
     10 /      48       2        stagger        reverse      607433      597115         145         124       249.3       244.7        1.02
     10 /      48       2        stagger  reverse_front      546936      590972         182         131       223.6       242.0        0.92
     10 /      48       2        stagger   reverse_back      623447      521278         140         154       256.6       212.4        1.21
     10 /      48       2        stagger         sorted     1612540     1450804          47          47       754.7       658.4        1.15
     10 /      48       2        stagger reverse_sorted      441664      320673         258         285       177.9       127.9        1.39
     10 /      48       2        stagger         dither      437329      340365         251         251       176.1       135.6        1.30
     10 /      48       2        plateau          ident     1655738     1434871          47          47       770.9       651.2        1.18
     10 /      48       2        plateau        reverse     1309966      814771          49         107       584.2       342.4        1.71
     10 /      48       2        plateau  reverse_front     1298014      702795          49         101       577.7       293.7        1.97
     10 /      48       2        plateau   reverse_back     1131594     1459240          47          47       515.0       696.4        0.74
     10 /      48       2        plateau         sorted     1153348     1055378          47          47       548.8       469.3        1.17
     10 /      48       2        plateau reverse_sorted     1280832      728389          49         107       569.9       303.3        1.88
     10 /      48       2        plateau         dither     1651743     1447344          47          47       769.6       657.7        1.17
     10 /      48       2        shuffle          ident      647625      478983         138         146       267.1       194.1        1.38
     10 /      48       2        shuffle        reverse      428005      350878         265         262       172.1       139.9        1.23
     10 /      48       2        shuffle  reverse_front      497092      389729         224         216       202.2       156.1        1.30
     10 /      48       2        shuffle   reverse_back      567555      409858         177         191       231.8       164.5        1.41
     10 /      48       2        shuffle         sorted     1655693     1453188          47          47       772.8       661.4        1.17
     10 /      48       2        shuffle reverse_sorted      423119      325379         273         293       170.2       129.4        1.31
     10 /      48       2        shuffle         dither      426704      344253         266         256       171.6       137.4        1.25
     10 /      96       4       sawtooth          ident      222588      164559         504         537       176.4       129.6        1.36
     10 /      96       4       sawtooth        reverse      201836      160531         600         560       159.5       126.1        1.26
     10 /      96       4       sawtooth  reverse_front      209334      163770         552         544       165.6       128.7        1.29
     10 /      96       4       sawtooth   reverse_back      212930      164940         552         553       168.6       129.8        1.30
     10 /      96       4       sawtooth         sorted     1111975     1020711          95          95      1016.6       915.6        1.11
     10 /      96       4       sawtooth reverse_sorted      755567      403075         100         191       649.8       328.6        1.98
     10 /      96       4       sawtooth         dither      226834      166026         504         537       179.9       130.7        1.38
     10 /      96       4           rand          ident      177332      146598         667         617       139.6       115.5        1.21
     10 /      96       4           rand        reverse      188423      155119         621         614       148.7       122.2        1.22
     10 /      96       4           rand  reverse_front      162169      153939         638         617       128.7       120.8        1.07
     10 /      96       4           rand   reverse_back      175718      124760         650         631       138.4        97.8        1.42
     10 /      96       4           rand         sorted     1121254     1015298          95          95      1041.8       910.0        1.14
     10 /      96       4           rand reverse_sorted      980191      879932          95          95       872.3       770.5        1.13
     10 /      96       4           rand         dither      198277      159808         599         576       156.6       125.5        1.25
     10 /      96       4        stagger          ident      250069      266904         446         338       199.0       213.1        0.93
     10 /      96       4        stagger        reverse      256031      282646         401         319       203.9       226.0        0.90
     10 /      96       4        stagger  reverse_front      233158      273304         472         339       185.1       221.7        0.83
     10 /      96       4        stagger   reverse_back      272736      269066         375         339       217.7       214.7        1.01
     10 /      96       4        stagger         sorted     1108872     1022509          95          95      1007.1       915.6        1.10
     10 /      96       4        stagger reverse_sorted      984705      887835          95          95       877.9       778.0        1.13
     10 /      96       4        stagger         dither      347254      384289         307         229       280.3       312.1        0.90
     10 /      96       4        plateau          ident     1123659     1031044          95          95      1030.4       924.6        1.11
     10 /      96       4        plateau        reverse      967303      543905          97         207       858.8       452.2        1.90
     10 /      96       4        plateau  reverse_front      990783      468323          97         205       884.4       384.8        2.30
     10 /      96       4        plateau   reverse_back     1127570     1024940          95          95      1029.4       944.6        1.09
     10 /      96       4        plateau         sorted     1130008      991144          95          95      1032.8       884.2        1.17
     10 /      96       4        plateau reverse_sorted      973042      545755          97         207       865.4       454.6        1.90
     10 /      96       4        plateau         dither     1116888      967524          95          95      1020.8       865.6        1.18
     10 /      96       4        shuffle          ident      256820      226727         352         354       205.0       180.0        1.14
     10 /      96       4        shuffle        reverse      195226      163405         610         548       154.2       128.7        1.20
     10 /      96       4        shuffle  reverse_front      246580      191389         469         462       196.2       151.1        1.30
     10 /      96       4        shuffle   reverse_back      243089      224200         493         418       193.3       177.7        1.09
     10 /      96       4        shuffle         sorted     1127839     1024025          95          95      1036.5       916.7        1.13
     10 /      96       4        shuffle reverse_sorted      301589      240047         372         405       241.8       190.7        1.27
     10 /      96       4        shuffle         dither      200154      157204         603         590       158.1       123.4        1.28
     10 /      46       6       sawtooth          ident      480582      383237         229         220       183.3       145.2        1.26
     10 /      46       6       sawtooth        reverse      472819      368394         240         229       180.4       139.5        1.29
     10 /      46       6       sawtooth  reverse_front      464522      359727         245         238       177.1       136.1        1.30
     10 /      46       6       sawtooth   reverse_back      487338      374792         223         227       186.2       141.9        1.31
     10 /      46       6       sawtooth         sorted     1840251     1541901          45          45       785.0       643.5        1.22
     10 /      46       6       sawtooth reverse_sorted      507079      394599         217         224       194.3       149.6        1.30
     10 /      46       6       sawtooth         dither      536581      375224         201         225       205.7       142.1        1.45
     10 /      46       6           rand          ident      450413      384523         243         210       171.5       145.7        1.18
     10 /      46       6           rand        reverse      438272      375163         252         221       166.9       142.0        1.17
     10 /      46       6           rand  reverse_front      448864      368375         229         226       173.9       139.2        1.25
     10 /      46       6           rand   reverse_back      429745      368479         266         224       163.4       139.6        1.17
     10 /      46       6           rand         sorted     1829321     1546335          45          45       781.5       643.8        1.21
     10 /      46       6           rand reverse_sorted     1585271     1389526          45          45       670.1       571.9        1.17
     10 /      46       6           rand         dither      478944      301568         232         225       182.9       113.8        1.61
     10 /      46       6        stagger          ident      454145      382230         247         231       173.0       144.9        1.19
     10 /      46       6        stagger        reverse      436500      371299         249         227       166.1       140.8        1.18
     10 /      46       6        stagger  reverse_front      448723      361558         247         242       171.0       136.8        1.25
     10 /      46       6        stagger   reverse_back      383212      381429         249         222       145.2       144.5        1.00
     10 /      46       6        stagger         sorted     1824084     1547556          45          45       779.1       645.1        1.21
     10 /      46       6        stagger reverse_sorted     1594103     1391973          45          45       666.4       573.9        1.16
     10 /      46       6        stagger         dither      481598      358661         227         238       183.7       135.6        1.35
     10 /      46       6        plateau          ident     1840032     1526251          45          45       786.8       634.7        1.24
     10 /      46       6        plateau        reverse     1483293      855011          47         103       615.1       336.6        1.83
     10 /      46       6        plateau  reverse_front     1447608      740284          47         105       598.0       288.5        2.07
     10 /      46       6        plateau   reverse_back     1828378     1541071          45          45       785.2       641.1        1.22
