 decade /    size       m        pattern        variant    new-runs    std-runs new-cmp-cnt std-cmp-cnt   new-M/sec   std-M/sec     new/std
10000000 / 1095696       0        strings          ident           1           1    21747970    22091431         6.3         6.4        0.98
10000000 / 1095696       0        strings        reverse           1           1    21736615    21963570         6.4         6.5        0.99
10000000 / 1095696       0        strings  reverse_front           1           1    21744720    22252152         5.3         6.4        0.83
10000000 / 1095696       0        strings   reverse_back           1           1    21739593    21661839         6.4         6.5        0.97
10000000 / 1095696       0        strings         sorted          17          16     1095695     1095695       161.5       148.5        1.09
10000000 / 1095696       0        strings reverse_sorted           4           3     3236191     9015072        30.1        18.2        1.66
     10 /      48       2       sawtooth          ident      611333      421225         181         182       238.4       163.4        1.46
     10 /      48       2       sawtooth        reverse      565624      399191         201         201       220.2       154.8        1.42
     10 /      48       2       sawtooth  reverse_front      589607      415248         191         192       229.7       161.1        1.43
     10 /      48       2       sawtooth   reverse_back      587773      407933         191         191       228.9       158.2        1.45
     10 /      48       2       sawtooth         sorted     2435902     1861378          47          47       993.9       748.7        1.33
     10 /      48       2       sawtooth reverse_sorted     2157635     1051297          49          71       876.1       414.2        2.12
     10 /      48       2       sawtooth         dither      607002      424488         181         182       236.5       164.7        1.44
     10 /      48       2           rand          ident      410271      324460         287         268       159.2       125.6        1.27
     10 /      48       2           rand        reverse      424771      326141         269         268       164.8       126.2        1.31
     10 /      48       2           rand  reverse_front      411984      304652         275         275       159.8       117.9        1.36
     10 /      48       2           rand   reverse_back      430143      318028         281         260       166.9       123.1        1.36
     10 /      48       2           rand         sorted     2241136     1870230          47          47       917.3       752.0        1.22
     10 /      48       2           rand reverse_sorted     2105820     1428430          47          47       852.2       568.1        1.50
     10 /      48       2           rand         dither      452585      335909         266         241       175.7       130.0        1.35
     10 /      48       2        stagger          ident      526225      567115         179         124       204.7       220.8        0.93
     10 /      48       2        stagger        reverse      565593      521353         145         124       220.2       202.7        1.09
     10 /      48       2        stagger  reverse_front      515679      518664         182         131       200.5       201.8        0.99
     10 /      48       2        stagger   reverse_back      580592      459885         140         154       226.1       178.6        1.27
     10 /      48       2        stagger         sorted     2437759     1884325          47          47       995.4       757.9        1.31
     10 /      48       2        stagger reverse_sorted      708394      371049         258         285       276.7       143.8        1.92
     10 /      48       2        stagger         dither      470541      347925         251         251       182.8       134.7        1.36
     10 /      48       2        plateau          ident     2430520     1842042          47          47       991.9       740.2        1.34
     10 /      48       2        plateau        reverse     2023571      753250          49         107       816.9       294.6        2.77
     10 /      48       2        plateau  reverse_front     1918786      721950          49         101       772.5       282.1        2.74
     10 /      48       2        plateau   reverse_back     2439575     1865369          47          47       996.4       750.2        1.33
     10 /      48       2        plateau         sorted     2445114     1861777          47          47       997.6       748.9        1.33
     10 /      48       2        plateau reverse_sorted     2022905      756104          49         107       817.1       295.8        2.76
     10 /      48       2        plateau         dither     2459718     1851142          47          47      1004.0       744.4        1.35
     10 /      48       2        shuffle          ident      793322      551521         138         146       310.6       214.6        1.45
     10 /      48       2        shuffle        reverse      539933      371264         265         262       210.1       143.9        1.46
     10 /      48       2        shuffle  reverse_front      621305      419674         224         216       242.2       162.8        1.49
     10 /      48       2        shuffle   reverse_back      551337      447553         177         191       217.6       173.8        1.25
     10 /      48       2        shuffle         sorted     2425210     1803517          47          47       990.6       724.0        1.37
     10 /      48       2        shuffle reverse_sorted      668192      363274         273         293       260.8       140.7        1.85
     10 /      48       2        shuffle         dither      454510      343591         266         256       176.5       133.0        1.33
     10 /      96       4       sawtooth          ident      209640      156197         504         537       161.9       120.5        1.34
     10 /      96       4       sawtooth        reverse      194986      146895         600         560       150.5       113.3        1.33
     10 /      96       4       sawtooth  reverse_front      203406      155809         552         544       157.1       120.2        1.31
     10 /      96       4       sawtooth   reverse_back      204216      155507         552         553       157.7       120.0        1.31
     10 /      96       4       sawtooth         sorted     1715077     1307509          95          95      1381.2      1040.6        1.33
     10 /      96       4       sawtooth reverse_sorted     1263938      443448         100         191      1006.1       344.7        2.92
     10 /      96       4       sawtooth         dither      211909      155656         504         537       163.7       120.0        1.36
     10 /      96       4           rand          ident      170279      140854         630         617       131.4       108.6        1.21
     10 /      96       4           rand        reverse      170281      133954         663         640       131.4       103.2        1.27
     10 /      96       4           rand  reverse_front      170673      136240         632         616       131.7       105.0        1.25
     10 /      96       4           rand   reverse_back      171929      139627         661         628       132.7       107.6        1.23
     10 /      96       4           rand         sorted     1706696     1322506          95          95      1374.7      1053.0        1.31
     10 /      96       4           rand reverse_sorted     1355453     1148907          95          95      1080.1       910.3        1.19
     10 /      96       4           rand         dither      184862      147579         575         574       142.7       113.8        1.25
     10 /      96       4        stagger          ident      204651      217497         446         338       158.0       168.0        0.94
     10 /      96       4        stagger        reverse      211275      223696         401         319       163.2       172.9        0.94
     10 /      96       4        stagger  reverse_front      162511      216729         472         339       126.1       167.5        0.75
     10 /      96       4        stagger   reverse_back      221282      201040         375         339       171.0       155.2        1.10
     10 /      96       4        stagger         sorted     1706768     1324849          95          95      1375.5      1054.8        1.30
     10 /      96       4        stagger reverse_sorted     1363573     1149880          95          95      1087.3       911.1        1.19
     10 /      96       4        stagger         dither      339123      352579         307         229       262.8       273.4        0.96
     10 /      96       4        plateau          ident     1695523     1323993          95          95      1378.6      1054.2        1.31
     10 /      96       4        plateau        reverse     1493711      459895          97         207      1196.8       357.6        3.35
     10 /      96       4        plateau  reverse_front     1414632      441458          97         205      1129.5       343.1        3.29
     10 /      96       4        plateau   reverse_back     1706287     1328475          95          95      1373.7      1058.8        1.30
     10 /      96       4        plateau         sorted     1700666     1316199          95          95      1370.4      1048.3        1.31
     10 /      96       4        plateau reverse_sorted     1494943      469603          97         207      1196.5       365.2        3.28
     10 /      96       4        plateau         dither     1695064     1327311          95          95      1366.9      1056.9        1.29
     10 /      96       4        shuffle          ident      322809      230555         352         354       250.1       178.2        1.40
     10 /      96       4        shuffle        reverse      241374      167034         610         548       186.6       128.9        1.45
     10 /      96       4        shuffle  reverse_front      279610      190399         469         462       216.4       147.0        1.47
     10 /      96       4        shuffle   reverse_back      274504      217420         493         418       212.4       168.0        1.26
     10 /      96       4        shuffle         sorted     1709931     1330602          95          95      1377.6      1060.6        1.30
     10 /      96       4        shuffle reverse_sorted      402882      269162         372         405       312.8       208.3        1.50
     10 /      96       4        shuffle         dither      187784      147754         603         590       144.9       113.9        1.27
     10 /      46       6       sawtooth          ident      489033      364889         229         220       182.1       135.5        1.34
     10 /      46       6       sawtooth        reverse      356158      352690         240         229       132.3       130.9        1.01
     10 /      46       6       sawtooth  reverse_front      468742      338771         245         238       174.5       125.7        1.39
     10 /      46       6       sawtooth   reverse_back      490308      363397         223         227       182.7       135.0        1.35
     10 /      46       6       sawtooth         sorted     2445102     1876061          45          45       956.8       723.8        1.32
     10 /      46       6       sawtooth reverse_sorted      616750      389451         217         224       230.4       144.7        1.59
     10 /      46       6       sawtooth         dither      525177      360001         201         225       195.7       133.6        1.46
     10 /      46       6           rand          ident      443792      346057         254         246       165.1       128.4        1.29
     10 /      46       6           rand        reverse      431845      326167         266         265       160.6       121.1        1.33
     10 /      46       6           rand  reverse_front      446944      332213         244         265       166.3       123.2        1.35
     10 /      46       6           rand   reverse_back      431262      357887         276         240       160.4       132.9        1.21
     10 /      46       6           rand         sorted     2477632     1867058          45          45       971.4       720.5        1.35
     10 /      46       6           rand reverse_sorted     2072341     1634736          45          45       803.8       627.6        1.28
     10 /      46       6           rand         dither      457982      342344         250         245       170.5       127.0        1.34
     10 /      46       6        stagger          ident      456569      371592         247         231       169.9       138.0        1.23
     10 /      46       6        stagger        reverse      430174      353372         249         227       160.1       131.2        1.22
     10 /      46       6        stagger  reverse_front      429240      340528         247         242       159.8       126.4        1.26
     10 /      46       6        stagger   reverse_back      444465      360425         249         222       165.3       133.8        1.24
     10 /      46       6        stagger         sorted     2451458     1861994          45          45       961.1       718.1        1.34
     10 /      46       6        stagger reverse_sorted     2085929     1603960          45          45       809.4       615.4        1.32
     10 /      46       6        stagger         dither      497295      358220         227         238       185.3       133.0        1.39
     10 /      46       6        plateau          ident     1872691     1860816          45          45       741.6       719.1        1.03
     10 /      46       6        plateau        reverse     1749939      629580          47         103       677.8       235.7        2.88
     10 /      46       6        plateau  reverse_front     1718960      678423          47         105       664.3       254.2        2.61
     10 /      46       6        plateau   reverse_back     2223892     1645824          45          45       870.9       633.9        1.37
     10 /      46       6        plateau         sorted     1986164     1579186          45          45       775.3       612.0        1.27
     10 /      46       6        plateau reverse_sorted     1901942      716237          47         103       736.4       268.7        2.74
     10 /      46       6        plateau         dither      844917      750849         117          88       317.4       281.4        1.13
     10 /      46       6        shuffle          ident      821640      582414         109         123       308.5       217.4        1.42
     10 /      46       6        shuffle        reverse      558921      434278         203         206       208.5       161.5        1.29
     10 /      46       6        shuffle  reverse_front      664623      528728         141         147       248.6       197.3        1.26
     10 /      46       6        shuffle   reverse_back      681279      488540         169         169       255.6       181.9        1.40
     10 /      46       6        shuffle         sorted     2468924     1865454          45          45       966.9       719.6        1.34
     10 /      46       6        shuffle reverse_sorted      730506      674253         140         153       273.7       252.2        1.09
